model,N,k,p,p_over_pc,p_eff,Phi,Psi,Nk_tot,chi,replicate
ER,200,4,0.19388555659769366,1.635294117647059,0.1934673366834171,1.0,0.9892564320045236,3537,1.4210526315789473,0
ER,200,4,0.1987675670156212,1.6764705882352944,0.2001005025125628,1.0,0.9958149267612183,4301,1.1111111111111112,0
ER,200,4,0.20364957743354875,1.7176470588235297,0.20723618090452262,1.0,0.9971198156682027,5208,1.1333333333333333,0
ER,200,4,0.2085315878514763,1.7588235294117651,0.20969849246231156,1.0,0.9975225623783401,5651,1.0,0
ER,200,4,0.21341359826940381,1.8,0.21175879396984926,1.0,0.9981976077339013,6103,1.1818181818181819,0
ER,200,4,0.04742524405986751,0.4,0.046532663316582915,0.02,0.5,2,1.0,1
ER,200,4,0.05230725447779505,0.44117647058823534,0.051809045226130654,0.02,0.5,2,1.0,1
ER,200,4,0.05718926489572259,0.4823529411764706,0.05577889447236181,0.02,0.25,4,1.0,1
ER,200,4,0.06207127531365013,0.5235294117647059,0.06125628140703518,0.02,0.25,4,1.0,1
ER,200,4,0.06695328573157766,0.5647058823529412,0.06547738693467337,0.025,0.3333333333333333,6,1.5,1
ER,200,4,0.0718352961495052,0.6058823529411765,0.07341708542713568,0.025,0.2222222222222222,9,1.0,1
ER,200,4,0.07671730656743275,0.6470588235294119,0.07693467336683417,0.025,0.18181818181818182,11,1.0,1
ER,200,4,0.08159931698536028,0.6882352941176472,0.08266331658291458,0.035,0.2,25,1.4,1
ER,200,4,0.08648132740328782,0.7294117647058824,0.08804020100502513,0.025,0.09090909090909091,22,1.4,1
ER,200,4,0.09136333782121536,0.7705882352941177,0.09306532663316583,0.04,0.09803921568627451,51,1.434782608695652,1
ER,200,4,0.09624534823914291,0.811764705882353,0.09819095477386934,0.04,0.09803921568627451,51,1.5217391304347827,1
ER,200,4,0.10112735865707044,0.8529411764705883,0.09994974874371859,0.025,0.11627906976744186,43,1.263157894736842,1
ER,200,4,0.10600936907499797,0.8941176470588236,0.1063819095477387,0.045,0.06930693069306931,101,2.382978723404255,1
ER,200,4,0.11089137949292552,0.9352941176470589,0.10673366834170854,0.035,0.06542056074766354,107,2.28,1
ER,200,4,0.11577338991085306,0.9764705882352943,0.11266331658291458,0.075,0.09929078014184398,141,3.3622047244094486,1
ER,200,4,0.12065540032878058,1.0176470588235293,0.12020100502512562,0.12,0.10880829015544041,193,4.8023255813953485,1
ER,200,4,0.12553741074670813,1.0588235294117647,0.12407035175879397,0.145,0.13360323886639677,247,6.457943925233645,1
ER,200,4,0.13041942116463567,1.1,0.1314070351758794,0.44,0.3502994011976048,334,7.073732718894009,1
ER,200,4,0.13530143158256322,1.1411764705882355,0.1349748743718593,0.515,0.4289405684754522,387,8.819004524886878,1
ER,200,4,0.14018344200049074,1.1823529411764706,0.1364321608040201,0.22,0.14285714285714285,399,9.146198830409357,1
ER,200,4,0.14506545241841828,1.223529411764706,0.1436683417085427,0.62,0.41523809523809524,525,10.517915309446254,1
ER,200,4,0.14994746283634583,1.2647058823529413,0.1485929648241206,0.905,0.7065527065527065,702,5.669902912621359,1
ER,200,4,0.15482947325427338,1.3058823529411767,0.15698492462311558,0.955,0.7891949152542372,944,3.090452261306533,1
ER,200,4,0.1597114836722009,1.3470588235294119,0.16100502512562814,0.99,0.898170246618934,1257,3.65625,1
ER,200,4,0.16459349409012844,1.3882352941176472,0.16326633165829146,0.99,0.8562610229276896,1134,4.411042944785276,1
ER,200,4,0.16947550450805599,1.4294117647058826,0.16542713567839196,0.99,0.9415121255349501,1402,1.7073170731707317,1
ER,200,4,0.17435751492598353,1.470588235294118,0.17241206030150755,0.99,0.9204685573366215,1622,3.89922480620155,1
ER,200,4,0.17923952534391105,1.5117647058823531,0.1820603015075377,1.0,0.9674060660932549,2209,1.8333333333333333,1
ER,200,4,0.1841215357618386,1.5529411764705885,0.1842713567839196,1.0,0.9733887733887734,2405,2.40625,1
ER,200,4,0.18900354617976614,1.5941176470588239,0.18628140703517587,1.0,0.9654320987654321,2430,1.8333333333333333,1
ER,200,4,0.19388555659769366,1.635294117647059,0.19306532663316583,1.0,0.987869822485207,3380,2.073170731707317,1
ER,200,4,0.1987675670156212,1.6764705882352944,0.20185929648241205,1.0,0.9956984378537469,4417,1.0,1
ER,200,4,0.20364957743354875,1.7176470588235297,0.20195979899497488,1.0,0.9940867279894875,4566,1.6666666666666667,1
ER,200,4,0.2085315878514763,1.7588235294117651,0.2071859296482412,1.0,0.9983636735528738,4889,1.0,1
ER,200,4,0.21341359826940381,1.8,0.2201005025125628,1.0,0.999569151227919,6963,1.0,1
ER,200,4,0.04742524405986751,0.4,0.047839195979899496,0.02,0.5,2,1.0,2
ER,200,4,0.05230725447779505,0.44117647058823534,0.05331658291457286,0.02,0.5,2,1.0,2
ER,200,4,0.05718926489572259,0.4823529411764706,0.05829145728643216,0.025,1.0,2,0.0,2
ER,200,4,0.06207127531365013,0.5235294117647059,0.061155778894472365,0.02,0.25,4,1.0,2
ER,200,4,0.06695328573157766,0.5647058823529412,0.06804020100502513,0.02,0.16666666666666666,6,1.0,2
ER,200,4,0.0718352961495052,0.6058823529411765,0.07276381909547738,0.025,0.18181818181818182,11,1.0,2
ER,200,4,0.07671730656743275,0.6470588235294119,0.07336683417085427,0.02,0.14285714285714285,7,1.0,2
ER,200,4,0.08159931698536028,0.6882352941176472,0.078643216080402,0.025,0.15384615384615385,13,1.0,2
ER,200,4,0.08648132740328782,0.7294117647058824,0.08703517587939698,0.035,0.16,25,1.2857142857142858,2
ER,200,4,0.09136333782121536,0.7705882352941177,0.09261306532663316,0.045,0.14285714285714285,42,1.7777777777777777,2
ER,200,4,0.09624534823914291,0.811764705882353,0.09557788944723618,0.04,0.10416666666666667,48,1.7906976744186047,2
ER,200,4,0.10112735865707044,0.8529411764705883,0.09658291457286432,0.035,0.08333333333333333,48,1.6363636363636365,2
ER,200,4,0.10600936907499797,0.8941176470588236,0.108643216080402,0.07,0.11650485436893204,103,2.3626373626373627,2
ER,200,4,0.11089137949292552,0.9352941176470589,0.10899497487437186,0.065,0.09803921568627451,102,3.130434782608696,2
ER,200,4,0.11577338991085306,0.9764705882352943,0.11597989949748744,0.045,0.047244094488188976,127,1.9090909090909092,2
ER,200,4,0.12065540032878058,1.0176470588235293,0.11748743718592965,0.105,0.11004784688995216,209,5.78494623655914,2
ER,200,4,0.12553741074670813,1.0588235294117647,0.1285427135678392,0.215,0.15841584158415842,303,12.419607843137255,2
ER,200,4,0.13041942116463567,1.1,0.1263819095477387,0.26,0.27615062761506276,239,5.381502890173411,2
ER,200,4,0.13530143158256322,1.1411764705882355,0.13618090452261306,0.17,0.10888888888888888,450,13.054862842892769,2
ER,200,4,0.14018344200049074,1.1823529411764706,0.1393969849246231,0.415,0.22988505747126436,435,9.48955223880597,2
ER,200,4,0.14506545241841828,1.223529411764706,0.1465326633165829,0.755,0.512779552715655,626,8.429508196721311,2
ER,200,4,0.14994746283634583,1.2647058823529413,0.14809045226130654,0.89,0.7589820359281437,668,2.68944099378882,2
ER,200,4,0.15482947325427338,1.3058823529411767,0.15125628140703518,0.875,0.7029972752043597,734,5.926605504587156,2
ER,200,4,0.1597114836722009,1.3470588235294119,0.1598492462311558,0.985,0.8841698841698842,1036,3.0833333333333335,2
ER,200,4,0.16459349409012844,1.3882352941176472,0.1650251256281407,0.995,0.8966846569005397,1297,2.985074626865672,2
ER,200,4,0.16947550450805599,1.4294117647058826,0.1714070351758794,1.0,0.9358446144791054,1699,2.5045871559633026,2
ER,200,4,0.17435751492598353,1.470588235294118,0.1721105527638191,1.0,0.9321515892420538,1636,2.8018018018018016,2
ER,200,4,0.17923952534391105,1.5117647058823531,0.17824120603015076,1.0,0.9675417661097852,2095,1.8529411764705883,2
ER,200,4,0.1841215357618386,1.5529411764705885,0.18768844221105527,1.0,0.9796289559839941,2749,1.3214285714285714,2
ER,200,4,0.18900354617976614,1.5941176470588239,0.1877889447236181,1.0,0.9912339851652057,2966,1.3076923076923077,2
ER,200,4,0.19388555659769366,1.635294117647059,0.19452261306532664,1.0,0.9882975759264419,3589,1.6666666666666667,2
ER,200,4,0.1987675670156212,1.6764705882352944,0.20130653266331658,1.0,0.9934354485776805,4113,1.2222222222222223,2
ER,200,4,0.20364957743354875,1.7176470588235297,0.20321608040201006,1.0,0.9970904207699194,4468,1.1538461538461537,2
ER,200,4,0.2085315878514763,1.7588235294117651,0.21035175879396986,1.0,0.9966317365269461,5344,1.2222222222222223,2
ER,200,4,0.21341359826940381,1.8,0.21542713567839197,1.0,0.9986664691065343,6749,1.2222222222222223,2
ER,200,4,0.04742524405986751,0.4,0.04879396984924623,0.0,0.0,0,0.0,3
ER,200,4,0.05230725447779505,0.44117647058823534,0.051809045226130654,0.0,0.0,0,0.0,3
ER,200,4,0.05718926489572259,0.4823529411764706,0.06080402010050251,0.025,0.3333333333333333,6,1.0,3
ER,200,4,0.06207127531365013,0.5235294117647059,0.06467336683417085,0.02,0.25,4,1.0,3
ER,200,4,0.06695328573157766,0.5647058823529412,0.06743718592964824,0.02,0.5,2,1.0,3
ER,200,4,0.0718352961495052,0.6058823529411765,0.06979899497487438,0.025,0.5,4,1.0,3
ER,200,4,0.07671730656743275,0.6470588235294119,0.07839195979899498,0.02,0.1111111111111111,9,1.0,3
ER,200,4,0.08159931698536028,0.6882352941176472,0.08120603015075377,0.025,0.1111111111111111,18,1.25,3
ER,200,4,0.08648132740328782,0.7294117647058824,0.08477386934673367,0.03,0.10714285714285714,28,1.24,3
ER,200,4,0.09136333782121536,0.7705882352941177,0.0935678391959799,0.035,0.13333333333333333,30,1.3846153846153846,3
ER,200,4,0.09624534823914291,0.811764705882353,0.09487437185929648,0.035,0.08695652173913043,46,1.6666666666666667,3
ER,200,4,0.10112735865707044,0.8529411764705883,0.10175879396984924,0.04,0.08823529411764706,68,1.6774193548387097,3
ER,200,4,0.10600936907499797,0.8941176470588236,0.10768844221105528,0.06,0.09574468085106383,94,1.8470588235294119,3
ER,200,4,0.11089137949292552,0.9352941176470589,0.11527638190954774,0.055,0.064,125,2.230769230769231,3
ER,200,4,0.11577338991085306,0.9764705882352943,0.11613065326633165,0.11,0.1286549707602339,171,3.684563758389262,3
ER,200,4,0.12065540032878058,1.0176470588235293,0.12075376884422111,0.085,0.0891089108910891,202,4.119565217391305,3
ER,200,4,0.12553741074670813,1.0588235294117647,0.12432160804020101,0.15,0.11462450592885376,253,8.0625,3
ER,200,4,0.13041942116463567,1.1,0.1306532663316583,0.2,0.1510989010989011,364,10.669902912621358,3
ER,200,4,0.13530143158256322,1.1411764705882355,0.1370854271356784,0.64,0.599009900990099,404,3.246913580246914,3
ER,200,4,0.14018344200049074,1.1823529411764706,0.1393969849246231,0.335,0.21193415637860083,486,13.689295039164492,3
ER,200,4,0.14506545241841828,1.223529411764706,0.14246231155778893,0.73,0.5512367491166078,566,8.188976377952756,3
ER,200,4,0.14994746283634583,1.2647058823529413,0.1507537688442211,0.905,0.7537878787878788,792,4.333333333333333,3
ER,200,4,0.15482947325427338,1.3058823529411767,0.1506532663316583,0.885,0.6847090663058186,739,8.330472103004292,3
ER,200,4,0.1597114836722009,1.3470588235294119,0.1599497487437186,0.975,0.7702702702702703,962,4.158371040723982,3
ER,200,4,0.16459349409012844,1.3882352941176472,0.1642211055276382,0.985,0.8775847808105872,1209,2.527027027027027,3
ER,200,4,0.16947550450805599,1.4294117647058826,0.16688442211055277,0.995,0.9042397660818714,1368,2.66412213740458,3
ER,200,4,0.17435751492598353,1.470588235294118,0.17165829145728642,1.0,0.916833000665336,1503,3.24,3
ER,200,4,0.17923952534391105,1.5117647058823531,0.1800502512562814,1.0,0.9720524017467249,2290,1.8125,3
ER,200,4,0.1841215357618386,1.5529411764705885,0.18336683417085428,1.0,0.9736951983298539,2395,1.8571428571428572,3
ER,200,4,0.18900354617976614,1.5941176470588239,0.1878391959798995,1.0,0.9784120014635931,2733,1.5084745762711864,3
ER,200,4,0.19388555659769366,1.635294117647059,0.19226130653266332,1.0,0.990370147457117,3323,1.5625,3
ER,200,4,0.1987675670156212,1.6764705882352944,0.20266331658291456,1.0,0.9938744257274119,4571,1.0,3
ER,200,4,0.20364957743354875,1.7176470588235297,0.20326633165829144,1.0,0.9955654101995566,4510,1.1,3
ER,200,4,0.2085315878514763,1.7588235294117651,0.2085929648241206,1.0,0.996515004840271,5165,1.3333333333333333,3
ER,200,4,0.21341359826940381,1.8,0.2177889447236181,1.0,0.999457185506853,7369,1.0,3
ER,200,4,0.04742524405986751,0.4,0.045376884422110554,0.02,1.0,1,0.0,4
ER,200,4,0.05230725447779505,0.44117647058823534,0.05065326633165829,0.02,1.0,1,0.0,4
ER,200,4,0.05718926489572259,0.4823529411764706,0.05663316582914573,0.02,0.5,2,1.0,4
ER,200,4,0.06207127531365013,0.5235294117647059,0.061306532663316586,0.02,0.2,5,1.0,4
ER,200,4,0.06695328573157766,0.5647058823529412,0.06733668341708543,0.025,0.2857142857142857,7,1.0,4
ER,200,4,0.0718352961495052,0.6058823529411765,0.07226130653266331,0.02,0.2,5,1.0,4
ER,200,4,0.07671730656743275,0.6470588235294119,0.07723618090452261,0.025,0.15384615384615385,13,1.1818181818181819,4
ER,200,4,0.08159931698536028,0.6882352941176472,0.08100502512562814,0.03,0.3,10,1.0,4
ER,200,4,0.08648132740328782,0.7294117647058824,0.08693467336683416,0.035,0.23333333333333334,30,1.434782608695652,4
ER,200,4,0.09136333782121536,0.7705882352941177,0.09477386934673367,0.025,0.12195121951219512,41,1.3888888888888888,4
ER,200,4,0.09624534823914291,0.811764705882353,0.09658291457286432,0.035,0.08888888888888889,45,1.3902439024390243,4
ER,200,4,0.10112735865707044,0.8529411764705883,0.10055276381909548,0.055,0.1,80,3.1666666666666665,4
ER,200,4,0.10600936907499797,0.8941176470588236,0.10527638190954774,0.04,0.058823529411764705,85,1.825,4
ER,200,4,0.11089137949292552,0.9352941176470589,0.10819095477386935,0.045,0.06862745098039216,102,2.768421052631579,4
ER,200,4,0.11577338991085306,0.9764705882352943,0.11321608040201005,0.07,0.07432432432432433,148,3.9635036496350367,4
ER,200,4,0.12065540032878058,1.0176470588235293,0.11944723618090453,0.065,0.05660377358490566,212,3.66,4
ER,200,4,0.12553741074670813,1.0588235294117647,0.12728643216080401,0.24,0.20640569395017794,281,6.9192825112107625,4
ER,200,4,0.13041942116463567,1.1,0.13120603015075377,0.175,0.10597826086956522,368,10.495440729483283,4
ER,200,4,0.13530143158256322,1.1411764705882355,0.13241206030150754,0.355,0.25958702064896755,339,7.860557768924303,4
ER,200,4,0.14018344200049074,1.1823529411764706,0.14035175879396986,0.735,0.5043936731107206,569,20.0,4
ER,200,4,0.14506545241841828,1.223529411764706,0.14376884422110553,0.69,0.4377049180327869,610,17.518950437317784,4
ER,200,4,0.14994746283634583,1.2647058823529413,0.14884422110552764,0.77,0.5121580547112462,658,15.847352024922118,4
ER,200,4,0.15482947325427338,1.3058823529411767,0.15216080402010052,0.945,0.7313084112149533,856,7.521739130434782,4
ER,200,4,0.1597114836722009,1.3470588235294119,0.15587939698492462,0.94,0.7005714285714286,875,5.625954198473282,4
ER,200,4,0.16459349409012844,1.3882352941176472,0.15979899497487438,0.98,0.8630009319664492,1073,2.7687074829931975,4
ER,200,4,0.16947550450805599,1.4294117647058826,0.16934673366834171,0.99,0.9346991037131882,1562,2.1176470588235294,4
ER,200,4,0.17435751492598353,1.470588235294118,0.17618090452261306,1.0,0.9620582120582121,1924,2.041095890410959,4
ER,200,4,0.17923952534391105,1.5117647058823531,0.1736683417085427,0.99,0.9329867128827267,1731,2.5,4
ER,200,4,0.1841215357618386,1.5529411764705885,0.18316582914572865,1.0,0.9761499148211243,2348,1.3928571428571428,4
ER,200,4,0.18900354617976614,1.5941176470588239,0.18768844221105527,1.0,0.9756906077348066,2715,2.878787878787879,4
ER,200,4,0.19388555659769366,1.635294117647059,0.1915577889447236,1.0,0.9925756710451171,3502,1.1538461538461537,4
ER,200,4,0.1987675670156212,1.6764705882352944,0.20110552763819095,1.0,0.9948314606741573,4450,1.608695652173913,4
ER,200,4,0.20364957743354875,1.7176470588235297,0.2037185929648241,1.0,0.9947973119445047,4613,1.3333333333333333,4
ER,200,4,0.2085315878514763,1.7588235294117651,0.21236180904522614,1.0,0.9983136593591906,5930,1.4,4
ER,200,4,0.21341359826940381,1.8,0.21472361809045226,1.0,0.9995242626070409,6306,1.0,4
ER,200,4,0.04742524405986751,0.4,0.0478894472361809,0.0,0.0,0,0.0,5
ER,200,4,0.05230725447779505,0.44117647058823534,0.050804020100502514,0.02,1.0,1,0.0,5
ER,200,4,0.05718926489572259,0.4823529411764706,0.05482412060301507,0.0,0.0,0,0.0,5
ER,200,4,0.06207127531365013,0.5235294117647059,0.06135678391959799,0.02,0.25,4,1.0,5
ER,200,4,0.06695328573157766,0.5647058823529412,0.06532663316582915,0.03,0.375,8,1.0,5
ER,200,4,0.0718352961495052,0.6058823529411765,0.07195979899497487,0.025,0.16666666666666666,12,1.0,5
ER,200,4,0.07671730656743275,0.6470588235294119,0.07582914572864322,0.02,0.14285714285714285,7,1.0,5
ER,200,4,0.08159931698536028,0.6882352941176472,0.07994974874371859,0.025,0.08333333333333333,24,1.3636363636363635,5
ER,200,4,0.08648132740328782,0.7294117647058824,0.08517587939698493,0.03,0.125,24,1.2857142857142858,5
ER,200,4,0.09136333782121536,0.7705882352941177,0.09110552763819095,0.03,0.10714285714285714,28,1.24,5
ER,200,4,0.09624534823914291,0.811764705882353,0.09693467336683417,0.045,0.16393442622950818,61,1.9019607843137254,5
ER,200,4,0.10112735865707044,0.8529411764705883,0.10050251256281408,0.03,0.04477611940298507,67,1.6875,5
ER,200,4,0.10600936907499797,0.8941176470588236,0.10361809045226131,0.06,0.09782608695652174,92,2.8072289156626504,5
ER,200,4,0.11089137949292552,0.9352941176470589,0.10939698492462312,0.06,0.08823529411764706,102,2.956989247311828,5
ER,200,4,0.11577338991085306,0.9764705882352943,0.1128643216080402,0.115,0.15753424657534246,146,3.4390243902439024,5
ER,200,4,0.12065540032878058,1.0176470588235293,0.1192964824120603,0.11,0.13068181818181818,176,2.5947712418300655,5
ER,200,4,0.12553741074670813,1.0588235294117647,0.12577889447236182,0.125,0.1050228310502283,219,4.785714285714286,5
ER,200,4,0.13041942116463567,1.1,0.13030150753768843,0.17,0.13015873015873017,315,9.751824817518248,5
ER,200,4,0.13530143158256322,1.1411764705882355,0.13678391959798994,0.155,0.1278772378516624,391,10.489736070381232,5
ER,200,4,0.14018344200049074,1.1823529411764706,0.13879396984924622,0.375,0.2315035799522673,419,5.701863354037267,5
ER,200,4,0.14506545241841828,1.223529411764706,0.14557788944723618,0.81,0.5958466453674122,626,5.901185770750988,5
ER,200,4,0.14994746283634583,1.2647058823529413,0.15216080402010052,0.98,0.8599562363238512,914,2.90625,5
ER,200,4,0.15482947325427338,1.3058823529411767,0.154321608040201,0.935,0.7350427350427351,819,3.47926267281106,5
ER,200,4,0.1597114836722009,1.3470588235294119,0.15693467336683417,0.96,0.7788778877887789,909,3.537313432835821,5
ER,200,4,0.16459349409012844,1.3882352941176472,0.16381909547738693,0.98,0.8869100623330365,1123,2.5118110236220472,5
ER,200,4,0.16947550450805599,1.4294117647058826,0.16758793969849245,0.995,0.9331373989713446,1361,2.2527472527472527,5
ER,200,4,0.17435751492598353,1.470588235294118,0.17165829145728642,0.995,0.9407854984894259,1655,1.9183673469387754,5
ER,200,4,0.17923952534391105,1.5117647058823531,0.1729145728643216,1.0,0.927485380116959,1710,2.096774193548387,5
ER,200,4,0.1841215357618386,1.5529411764705885,0.1820603015075377,1.0,0.9796499796499797,2457,1.28,5
ER,200,4,0.18900354617976614,1.5941176470588239,0.18522613065326632,1.0,0.9834947972730534,2787,1.4782608695652173,5
ER,200,4,0.19388555659769366,1.635294117647059,0.19532663316582916,1.0,0.9900221729490022,3608,1.3333333333333333,5
ER,200,4,0.1987675670156212,1.6764705882352944,0.19899497487437187,1.0,0.9948792977322605,4101,1.380952380952381,5
ER,200,4,0.20364957743354875,1.7176470588235297,0.20336683417085427,1.0,0.9976262408286577,4634,1.0,5
ER,200,4,0.2085315878514763,1.7588235294117651,0.2056281407035176,1.0,0.9977831519548569,4962,1.1818181818181819,5
ER,200,4,0.21341359826940381,1.8,0.2171356783919598,1.0,0.9991546914623838,7098,1.0,5
ER,200,4,0.04742524405986751,0.4,0.04673366834170854,0.0,0.0,0,0.0,6
ER,200,4,0.05230725447779505,0.44117647058823534,0.05170854271356784,0.0,0.0,0,0.0,6
ER,200,4,0.05718926489572259,0.4823529411764706,0.06,0.025,1.0,2,0.0,6
ER,200,4,0.06207127531365013,0.5235294117647059,0.06090452261306532,0.02,0.5,2,1.0,6
ER,200,4,0.06695328573157766,0.5647058823529412,0.06597989949748743,0.02,0.1,10,1.0,6
ER,200,4,0.0718352961495052,0.6058823529411765,0.0721608040201005,0.02,0.14285714285714285,7,1.0,6
ER,200,4,0.07671730656743275,0.6470588235294119,0.07407035175879396,0.025,0.2857142857142857,7,1.0,6
ER,200,4,0.08159931698536028,0.6882352941176472,0.08180904522613065,0.025,0.11764705882352941,17,1.2666666666666666,6
ER,200,4,0.08648132740328782,0.7294117647058824,0.08457286432160804,0.025,0.10526315789473684,19,1.4705882352941178,6
ER,200,4,0.09136333782121536,0.7705882352941177,0.09391959798994975,0.04,0.12244897959183673,49,1.372093023255814,6
ER,200,4,0.09624534823914291,0.811764705882353,0.09311557788944724,0.035,0.07692307692307693,52,1.5833333333333333,6
ER,200,4,0.10112735865707044,0.8529411764705883,0.10010050251256282,0.035,0.06779661016949153,59,1.7636363636363637,6
ER,200,4,0.10600936907499797,0.8941176470588236,0.10703517587939698,0.055,0.09090909090909091,99,2.4,6
ER,200,4,0.11089137949292552,0.9352941176470589,0.10819095477386935,0.065,0.08888888888888889,135,2.6910569105691056,6
ER,200,4,0.11577338991085306,0.9764705882352943,0.11407035175879397,0.08,0.14018691588785046,107,2.782608695652174,6
ER,200,4,0.12065540032878058,1.0176470588235293,0.12190954773869346,0.14,0.1261682242990654,214,5.866310160427807,6
ER,200,4,0.12553741074670813,1.0588235294117647,0.1264824120603015,0.245,0.25416666666666665,240,3.7374301675977653,6
ER,200,4,0.13041942116463567,1.1,0.1271356783919598,0.215,0.18374558303886926,283,8.333333333333334,6
ER,200,4,0.13530143158256322,1.1411764705882355,0.13613065326633167,0.245,0.1510791366906475,417,9.27683615819209,6
ER,200,4,0.14018344200049074,1.1823529411764706,0.14130653266331658,0.3,0.1836283185840708,452,9.401084010840108,6
ER,200,4,0.14506545241841828,1.223529411764706,0.1470854271356784,0.59,0.3172043010752688,558,8.049868766404199,6
ER,200,4,0.14994746283634583,1.2647058823529413,0.14854271356783919,0.76,0.4583333333333333,624,24.331360946745562,6
ER,200,4,0.15482947325427338,1.3058823529411767,0.1522110552763819,0.9,0.6650062266500623,803,6.315985130111524,6
ER,200,4,0.1597114836722009,1.3470588235294119,0.1615577889447236,1.0,0.9196277495769881,1182,1.736842105263158,6
ER,200,4,0.16459349409012844,1.3882352941176472,0.1677386934673367,0.995,0.9348556077904634,1489,2.381443298969072,6
ER,200,4,0.16947550450805599,1.4294117647058826,0.1671859296482412,1.0,0.9064171122994652,1496,2.642857142857143,6
ER,200,4,0.17435751492598353,1.470588235294118,0.17231155778894472,1.0,0.9490690032858707,1826,2.118279569892473,6
ER,200,4,0.17923952534391105,1.5117647058823531,0.17854271356783918,1.0,0.9607750472589792,2116,1.4819277108433735,6
ER,200,4,0.1841215357618386,1.5529411764705885,0.1801507537688442,1.0,0.9646302250803859,2177,1.8051948051948052,6
ER,200,4,0.18900354617976614,1.5941176470588239,0.18959798994974875,1.0,0.9876666666666667,3000,1.5405405405405406,6
ER,200,4,0.19388555659769366,1.635294117647059,0.19457286432160803,1.0,0.9917916784602321,3533,1.4827586206896552,6
ER,200,4,0.1987675670156212,1.6764705882352944,0.19688442211055276,1.0,0.9896935177651207,3687,1.9473684210526316,6
ER,200,4,0.20364957743354875,1.7176470588235297,0.20964824120603015,1.0,0.9983905579399142,5592,1.0,6
ER,200,4,0.2085315878514763,1.7588235294117651,0.20582914572864322,1.0,0.9950940310711366,4892,1.0,6
ER,200,4,0.21341359826940381,1.8,0.21512562814070352,1.0,0.9985406194259769,6167,1.4444444444444444,6
