model,N,k,p,p_over_pc,p_eff,Phi,Psi,Nk_tot,chi,replicate
ER,100,2,0.01347058823529412,1.3470588235294119,0.013333333333333334,0.38,0.5909090909090909,66,4.851851851851852,2
ER,100,2,0.013882352941176472,1.3882352941176472,0.013333333333333334,0.28,0.4090909090909091,66,14.58974358974359,2
ER,100,2,0.014294117647058825,1.4294117647058824,0.01696969696969697,0.71,0.9166666666666666,84,3.857142857142857,2
ER,100,2,0.014705882352941178,1.4705882352941178,0.01494949494949495,0.46,0.6351351351351351,74,7.962962962962963,2
ER,100,2,0.01511764705882353,1.5117647058823531,0.01292929292929293,0.25,0.421875,64,11.162162162162161,2
ER,100,2,0.015529411764705885,1.5529411764705885,0.01292929292929293,0.49,0.765625,64,2.066666666666667,2
ER,100,2,0.015941176470588236,1.5941176470588236,0.01717171717171717,0.65,0.8470588235294118,85,2.6923076923076925,2
ER,100,2,0.01635294117647059,1.635294117647059,0.016767676767676768,0.74,0.963855421686747,83,1.0,2
ER,100,2,0.016764705882352945,1.6764705882352946,0.016363636363636365,0.7,0.9135802469135802,81,2.142857142857143,2
ER,100,2,0.017176470588235297,1.7176470588235295,0.016565656565656565,0.61,0.8048780487804879,82,7.0,2
ER,100,2,0.017588235294117648,1.7588235294117647,0.01575757575757576,0.53,0.7051282051282052,78,4.478260869565218,2
ER,100,2,0.018000000000000002,1.8000000000000003,0.01898989898989899,0.68,0.851063829787234,94,4.285714285714286,2
ER,100,2,0.004,0.4,0.006666666666666667,0.1,0.2727272727272727,33,2.6666666666666665,3
ER,100,2,0.004411764705882353,0.4411764705882353,0.0044444444444444444,0.09,0.36363636363636365,22,1.7142857142857142,3
ER,100,2,0.004823529411764706,0.48235294117647054,0.0034343434343434343,0.03,0.11764705882352941,17,1.2666666666666666,3
ER,100,2,0.005235294117647059,0.5235294117647059,0.005454545454545455,0.09,0.2962962962962963,27,1.4210526315789473,3
ER,100,2,0.005647058823529412,0.5647058823529412,0.006464646464646465,0.11,0.3125,32,2.272727272727273,3
ER,100,2,0.006058823529411765,0.6058823529411764,0.006060606060606061,0.07,0.2,30,2.0833333333333335,3
ER,100,2,0.006470588235294119,0.6470588235294118,0.006060606060606061,0.12,0.36666666666666664,30,2.1578947368421053,3
ER,100,2,0.006882352941176471,0.6882352941176472,0.007676767676767677,0.08,0.18421052631578946,38,3.193548387096774,3
ER,100,2,0.007294117647058824,0.7294117647058824,0.007474747474747475,0.2,0.5135135135135135,37,2.4444444444444446,3
ER,100,2,0.007705882352941177,0.7705882352941177,0.008282828282828282,0.22,0.5365853658536586,41,2.263157894736842,3
ER,100,2,0.00811764705882353,0.8117647058823529,0.008686868686868687,0.11,0.23255813953488372,43,2.5757575757575757,3
ER,100,2,0.008529411764705883,0.8529411764705882,0.007272727272727273,0.08,0.19444444444444445,36,2.9310344827586206,3
ER,100,2,0.008941176470588237,0.8941176470588237,0.00909090909090909,0.14,0.28888888888888886,45,4.9375,3
ER,100,2,0.009352941176470588,0.9352941176470588,0.011313131313131313,0.18,0.30357142857142855,56,5.051282051282051,3
ER,100,2,0.009764705882352943,0.9764705882352942,0.00909090909090909,0.1,0.2222222222222222,45,2.5428571428571427,3
ER,100,2,0.010176470588235296,1.0176470588235296,0.01292929292929293,0.55,0.90625,64,1.0,3
ER,100,2,0.010588235294117648,1.0588235294117647,0.009898989898989899,0.13,0.24489795918367346,49,6.027027027027027,3
ER,100,2,0.011000000000000001,1.1,0.009494949494949495,0.16,0.3191489361702128,47,3.5625,3
ER,100,2,0.011411764705882354,1.1411764705882355,0.011515151515151515,0.37,0.631578947368421,57,3.9523809523809526,3
ER,100,2,0.011823529411764707,1.1823529411764706,0.010303030303030303,0.35,0.7058823529411765,51,1.8,3
ER,100,2,0.01223529411764706,1.223529411764706,0.013535353535353536,0.38,0.5671641791044776,67,5.9655172413793105,3
ER,100,2,0.012647058823529414,1.2647058823529413,0.012525252525252526,0.25,0.4032258064516129,62,5.972972972972973,3
ER,100,2,0.013058823529411767,1.3058823529411767,0.010707070707070707,0.17,0.3018867924528302,53,3.4324324324324325,3
ER,100,2,0.01347058823529412,1.3470588235294119,0.014545454545454545,0.54,0.8055555555555556,72,2.4285714285714284,3
ER,100,2,0.013882352941176472,1.3882352941176472,0.01616161616161616,0.64,0.85,80,2.1666666666666665,3
ER,100,2,0.014294117647058825,1.4294117647058824,0.017777777777777778,0.66,0.8863636363636364,88,5.2,3
ER,100,2,0.014705882352941178,1.4705882352941178,0.014343434343434344,0.47,0.6619718309859155,71,4.75,3
ER,100,2,0.01511764705882353,1.5117647058823531,0.014343434343434344,0.47,0.704225352112676,71,3.380952380952381,3
ER,100,2,0.015529411764705885,1.5529411764705885,0.017373737373737375,0.69,0.8837209302325582,86,2.0,3
ER,100,2,0.015941176470588236,1.5941176470588236,0.013939393939393939,0.46,0.6811594202898551,69,6.0,3
ER,100,2,0.01635294117647059,1.635294117647059,0.013535353535353536,0.52,0.7910447761194029,67,3.4285714285714284,3
ER,100,2,0.016764705882352945,1.6764705882352946,0.015151515151515152,0.59,0.8133333333333334,75,5.0,3
ER,100,2,0.017176470588235297,1.7176470588235295,0.018787878787878787,0.83,0.978494623655914,93,1.0,3
ER,100,2,0.017588235294117648,1.7588235294117647,0.018585858585858588,0.83,0.9782608695652174,92,1.0,3
ER,100,2,0.018000000000000002,1.8000000000000003,0.01696969696969697,0.71,0.9285714285714286,84,2.0,3
ER,100,2,0.004,0.4,0.0044444444444444444,0.06,0.22727272727272727,22,2.2941176470588234,4
ER,100,2,0.004411764705882353,0.4411764705882353,0.006060606060606061,0.05,0.13333333333333333,30,1.8461538461538463,4
ER,100,2,0.004823529411764706,0.48235294117647054,0.005050505050505051,0.05,0.16,25,1.9523809523809523,4
ER,100,2,0.005235294117647059,0.5235294117647059,0.004242424242424243,0.07,0.2857142857142857,21,1.8,4
ER,100,2,0.005647058823529412,0.5647058823529412,0.0052525252525252525,0.05,0.15384615384615385,26,2.0,4
ER,100,2,0.006058823529411765,0.6058823529411764,0.008888888888888889,0.09,0.18181818181818182,44,3.611111111111111,4
ER,100,2,0.006470588235294119,0.6470588235294118,0.005454545454545455,0.04,0.1111111111111111,27,1.75,4
ER,100,2,0.006882352941176471,0.6882352941176472,0.007474747474747475,0.07,0.1891891891891892,37,2.2,4
ER,100,2,0.007294117647058824,0.7294117647058824,0.008282828282828282,0.18,0.4146341463414634,41,2.4166666666666665,4
ER,100,2,0.007705882352941177,0.7705882352941177,0.00787878787878788,0.25,0.6153846153846154,39,2.2,4
ER,100,2,0.00811764705882353,0.8117647058823529,0.00787878787878788,0.15,0.358974358974359,39,2.92,4
ER,100,2,0.008529411764705883,0.8529411764705882,0.007272727272727273,0.1,0.2777777777777778,36,5.3076923076923075,4
ER,100,2,0.008941176470588237,0.8941176470588237,0.00787878787878788,0.11,0.2564102564102564,39,2.1724137931034484,4
ER,100,2,0.009352941176470588,0.9352941176470588,0.009696969696969697,0.14,0.2708333333333333,48,4.314285714285714,4
ER,100,2,0.009764705882352943,0.9764705882352942,0.010101010101010102,0.16,0.3,50,4.314285714285714,4
ER,100,2,0.010176470588235296,1.0176470588235296,0.010505050505050505,0.21,0.38461538461538464,52,7.5,4
ER,100,2,0.010588235294117648,1.0588235294117647,0.011515151515151515,0.34,0.5789473684210527,57,7.0,4
ER,100,2,0.011000000000000001,1.1,0.010707070707070707,0.27,0.49056603773584906,53,5.592592592592593,4
ER,100,2,0.011411764705882354,1.1411764705882355,0.010303030303030303,0.09,0.1568627450980392,51,4.023255813953488,4
ER,100,2,0.011823529411764707,1.1823529411764706,0.010505050505050505,0.22,0.40384615384615385,52,2.6129032258064515,4
ER,100,2,0.01223529411764706,1.223529411764706,0.012121212121212121,0.21,0.3333333333333333,60,6.3,4
ER,100,2,0.012647058823529414,1.2647058823529413,0.012727272727272728,0.46,0.7619047619047619,63,2.6,4
ER,100,2,0.013058823529411767,1.3058823529411767,0.01292929292929293,0.46,0.734375,64,1.9411764705882353,4
ER,100,2,0.01347058823529412,1.3470588235294119,0.01494949494949495,0.55,0.8108108108108109,74,2.0,4
ER,100,2,0.013882352941176472,1.3882352941176472,0.013535353535353536,0.33,0.47761194029850745,67,9.742857142857142,4
ER,100,2,0.014294117647058825,1.4294117647058824,0.014141414141414142,0.46,0.6571428571428571,70,11.5,4
ER,100,2,0.014705882352941178,1.4705882352941178,0.012121212121212121,0.35,0.5666666666666667,60,1.7692307692307692,4
ER,100,2,0.01511764705882353,1.5117647058823531,0.014141414141414142,0.54,0.8142857142857143,70,2.076923076923077,4
ER,100,2,0.015529411764705885,1.5529411764705885,0.012121212121212121,0.35,0.5833333333333334,60,2.76,4
ER,100,2,0.015941176470588236,1.5941176470588236,0.01616161616161616,0.62,0.8375,80,4.230769230769231,4
ER,100,2,0.01635294117647059,1.635294117647059,0.015353535353535354,0.69,0.9078947368421053,76,2.7142857142857144,4
ER,100,2,0.016764705882352945,1.6764705882352946,0.012121212121212121,0.38,0.6333333333333333,60,6.818181818181818,4
ER,100,2,0.017176470588235297,1.7176470588235295,0.016363636363636365,0.65,0.8888888888888888,81,1.4444444444444444,4
ER,100,2,0.017588235294117648,1.7588235294117647,0.017373737373737375,0.71,0.9302325581395349,86,1.3333333333333333,4
ER,100,2,0.018000000000000002,1.8000000000000003,0.018585858585858588,0.68,0.8913043478260869,92,5.4,4
ER,100,2,0.004,0.4,0.0048484848484848485,0.04,0.125,24,1.2857142857142858,5
ER,100,2,0.004411764705882353,0.4411764705882353,0.0044444444444444444,0.05,0.18181818181818182,22,1.6666666666666667,5
ER,100,2,0.004823529411764706,0.48235294117647054,0.0044444444444444444,0.04,0.13636363636363635,22,1.631578947368421,5
ER,100,2,0.005235294117647059,0.5235294117647059,0.006464646464646465,0.13,0.375,32,3.0,5
ER,100,2,0.005647058823529412,0.5647058823529412,0.005050505050505051,0.09,0.32,25,3.1176470588235294,5
ER,100,2,0.006058823529411765,0.6058823529411764,0.005858585858585859,0.06,0.1724137931034483,29,1.8333333333333333,5
ER,100,2,0.006470588235294119,0.6470588235294118,0.006666666666666667,0.06,0.15151515151515152,33,1.9285714285714286,5
ER,100,2,0.006882352941176471,0.6882352941176472,0.008282828282828282,0.14,0.3170731707317073,41,2.2142857142857144,5
ER,100,2,0.007294117647058824,0.7294117647058824,0.007272727272727273,0.08,0.19444444444444445,36,2.1724137931034484,5
ER,100,2,0.007705882352941177,0.7705882352941177,0.006262626262626263,0.1,0.2903225806451613,31,2.3636363636363638,5
ER,100,2,0.00811764705882353,0.8117647058823529,0.007474747474747475,0.12,0.2972972972972973,37,2.6153846153846154,5
ER,100,2,0.008529411764705883,0.8529411764705882,0.00909090909090909,0.11,0.24444444444444444,45,4.117647058823529,5
ER,100,2,0.008941176470588237,0.8941176470588237,0.010505050505050505,0.28,0.5192307692307693,52,3.08,5
ER,100,2,0.009352941176470588,0.9352941176470588,0.010303030303030303,0.12,0.21568627450980393,51,4.0,5
ER,100,2,0.009764705882352943,0.9764705882352942,0.011515151515151515,0.27,0.543859649122807,57,4.615384615384615,5
ER,100,2,0.010176470588235296,1.0176470588235296,0.009898989898989899,0.16,0.30612244897959184,49,4.176470588235294,5
ER,100,2,0.010588235294117648,1.0588235294117647,0.009898989898989899,0.14,0.2653061224489796,49,4.388888888888889,5
ER,100,2,0.011000000000000001,1.1,0.01292929292929293,0.33,0.515625,64,6.225806451612903,5
ER,100,2,0.011411764705882354,1.1411764705882355,0.00909090909090909,0.2,0.4222222222222222,45,2.3846153846153846,5
ER,100,2,0.011823529411764707,1.1823529411764706,0.010505050505050505,0.26,0.4807692307692308,52,2.8518518518518516,5
ER,100,2,0.01223529411764706,1.223529411764706,0.011717171717171718,0.28,0.5,58,4.931034482758621,5
ER,100,2,0.012647058823529414,1.2647058823529413,0.014747474747474747,0.62,0.8767123287671232,73,2.111111111111111,5
ER,100,2,0.013058823529411767,1.3058823529411767,0.016565656565656565,0.65,0.8658536585365854,82,1.9090909090909092,5
ER,100,2,0.01347058823529412,1.3470588235294119,0.013737373737373737,0.44,0.7352941176470589,68,6.333333333333333,5
ER,100,2,0.013882352941176472,1.3882352941176472,0.013535353535353536,0.45,0.7014925373134329,67,3.1,5
ER,100,2,0.014294117647058825,1.4294117647058824,0.011515151515151515,0.41,0.7192982456140351,57,1.375,5
ER,100,2,0.014705882352941178,1.4705882352941178,0.015353535353535354,0.54,0.7368421052631579,76,5.9,5
ER,100,2,0.01511764705882353,1.5117647058823531,0.013333333333333334,0.53,0.8333333333333334,66,2.8181818181818183,5
ER,100,2,0.015529411764705885,1.5529411764705885,0.015151515151515152,0.54,0.7466666666666667,75,3.736842105263158,5
ER,100,2,0.015941176470588236,1.5941176470588236,0.015151515151515152,0.65,0.8666666666666667,75,3.2,5
ER,100,2,0.01635294117647059,1.635294117647059,0.013939393939393939,0.33,0.4927536231884058,69,10.428571428571429,5
ER,100,2,0.016764705882352945,1.6764705882352946,0.014141414141414142,0.46,0.6714285714285714,70,5.869565217391305,5
ER,100,2,0.017176470588235297,1.7176470588235295,0.017777777777777778,0.68,0.8522727272727273,88,3.3076923076923075,5
ER,100,2,0.017588235294117648,1.7588235294117647,0.02181818181818182,0.88,0.9814814814814815,108,1.0,5
ER,100,2,0.018000000000000002,1.8000000000000003,0.01818181818181818,0.72,0.8777777777777778,90,3.909090909090909,5
ER,100,2,0.004,0.4,0.0024242424242424242,0.03,0.16666666666666666,12,1.2,6
ER,100,2,0.004411764705882353,0.4411764705882353,0.0056565656565656566,0.06,0.17857142857142858,28,2.391304347826087,6
ER,100,2,0.004823529411764706,0.48235294117647054,0.006060606060606061,0.07,0.2,30,1.8333333333333333,6
ER,100,2,0.005235294117647059,0.5235294117647059,0.004242424242424243,0.04,0.14285714285714285,21,1.4444444444444444,6
ER,100,2,0.005647058823529412,0.5647058823529412,0.007474747474747475,0.07,0.16216216216216217,37,2.806451612903226,6
ER,100,2,0.006058823529411765,0.6058823529411764,0.005454545454545455,0.08,0.25925925925925924,27,1.9,6
ER,100,2,0.006470588235294119,0.6470588235294118,0.007070707070707071,0.06,0.14285714285714285,35,2.2,6
ER,100,2,0.006882352941176471,0.6882352941176472,0.006464646464646465,0.05,0.125,32,2.5,6
ER,100,2,0.007294117647058824,0.7294117647058824,0.007070707070707071,0.14,0.4,35,2.238095238095238,6
ER,100,2,0.007705882352941177,0.7705882352941177,0.007474747474747475,0.26,0.6756756756756757,37,1.1666666666666667,6
ER,100,2,0.00811764705882353,0.8117647058823529,0.007070707070707071,0.08,0.2,35,2.7857142857142856,6
ER,100,2,0.008529411764705883,0.8529411764705882,0.00808080808080808,0.16,0.375,40,2.44,6
ER,100,2,0.008941176470588237,0.8941176470588237,0.008282828282828282,0.1,0.21951219512195122,41,3.375,6
ER,100,2,0.009352941176470588,0.9352941176470588,0.008484848484848486,0.09,0.19047619047619047,42,4.9411764705882355,6
ER,100,2,0.009764705882352943,0.9764705882352942,0.00909090909090909,0.23,0.4888888888888889,45,7.956521739130435,6
ER,100,2,0.010176470588235296,1.0176470588235296,0.01191919191919192,0.26,0.4406779661016949,59,10.93939393939394,6
ER,100,2,0.010588235294117648,1.0588235294117647,0.009898989898989899,0.29,0.5714285714285714,49,4.238095238095238,6
ER,100,2,0.011000000000000001,1.1,0.012121212121212121,0.23,0.36666666666666664,60,7.368421052631579,6
ER,100,2,0.011411764705882354,1.1411764705882355,0.011515151515151515,0.34,0.5789473684210527,57,4.0,6
ER,100,2,0.011823529411764707,1.1823529411764706,0.013535353535353536,0.36,0.5373134328358209,67,16.225806451612904,6
ER,100,2,0.01223529411764706,1.223529411764706,0.013939393939393939,0.47,0.6956521739130435,69,4.619047619047619,6
ER,100,2,0.012647058823529414,1.2647058823529413,0.008888888888888889,0.08,0.1590909090909091,44,3.324324324324324,6
ER,100,2,0.013058823529411767,1.3058823529411767,0.01595959595959596,0.71,0.9367088607594937,79,1.4,6
ER,100,2,0.01347058823529412,1.3470588235294119,0.01575757575757576,0.4,0.5512820512820513,78,15.457142857142857,6
ER,100,2,0.013882352941176472,1.3882352941176472,0.015151515151515152,0.57,0.7733333333333333,75,6.411764705882353,6
ER,100,2,0.014294117647058825,1.4294117647058824,0.016767676767676768,0.71,0.927710843373494,83,2.3333333333333335,6
ER,100,2,0.014705882352941178,1.4705882352941178,0.017777777777777778,0.58,0.7613636363636364,88,4.142857142857143,6
ER,100,2,0.01511764705882353,1.5117647058823531,0.01494949494949495,0.64,0.8648648648648649,74,3.2,6
ER,100,2,0.015529411764705885,1.5529411764705885,0.014343434343434344,0.43,0.647887323943662,71,4.84,6
ER,100,2,0.015941176470588236,1.5941176470588236,0.015353535353535354,0.66,0.9210526315789473,76,2.3333333333333335,6
ER,100,2,0.01635294117647059,1.635294117647059,0.01494949494949495,0.54,0.7837837837837838,74,7.375,6
ER,100,2,0.016764705882352945,1.6764705882352946,0.01595959595959596,0.58,0.8227848101265823,79,2.5714285714285716,6
ER,100,2,0.017176470588235297,1.7176470588235295,0.01919191919191919,0.6,0.7368421052631579,95,12.68,6
