model,N,k,p,p_over_pc,p_eff,Phi,Psi,Nk_tot,chi,replicate
ER,200,3,0.03647058823529412,0.7294117647058824,0.03798994974874372,0.025,0.07462686567164178,67,1.8709677419354838,1
ER,200,3,0.03852941176470589,0.7705882352941177,0.039095477386934675,0.065,0.13580246913580246,81,2.4285714285714284,1
ER,200,3,0.040588235294117654,0.811764705882353,0.04256281407035176,0.06,0.10377358490566038,106,3.210526315789474,1
ER,200,3,0.04264705882352941,0.8529411764705882,0.04296482412060301,0.055,0.09473684210526316,95,1.8837209302325582,1
ER,200,3,0.04470588235294118,0.8941176470588236,0.045527638190954775,0.065,0.11016949152542373,118,3.723809523809524,1
ER,200,3,0.046764705882352944,0.9352941176470588,0.04522613065326633,0.075,0.09923664122137404,131,4.254237288135593,1
ER,200,3,0.04882352941176471,0.9764705882352942,0.047839195979899496,0.135,0.1830065359477124,153,4.392,1
ER,200,3,0.050882352941176476,1.0176470588235293,0.049798994974874375,0.075,0.08387096774193549,155,3.6619718309859155,1
ER,200,3,0.05294117647058824,1.0588235294117647,0.054623115577889444,0.205,0.1888412017167382,233,16.164021164021165,1
ER,200,3,0.05500000000000001,1.1,0.05597989949748744,0.245,0.22406639004149378,241,11.149732620320856,1
ER,200,3,0.05705882352941177,1.1411764705882355,0.05613065326633166,0.245,0.21311475409836064,244,11.833333333333334,1
ER,200,3,0.05911764705882354,1.1823529411764706,0.05698492462311558,0.315,0.3392070484581498,227,3.8533333333333335,1
ER,200,3,0.061176470588235304,1.223529411764706,0.06010050251256281,0.24,0.19305019305019305,259,12.052631578947368,1
ER,200,3,0.06323529411764706,1.2647058823529411,0.06145728643216081,0.635,0.5892255892255892,297,19.42622950819672,1
ER,200,3,0.06529411764705884,1.3058823529411767,0.06708542713567839,0.77,0.7321428571428571,392,4.447619047619048,1
ER,200,3,0.06735294117647059,1.3470588235294116,0.06809045226130653,0.84,0.7547619047619047,420,4.456310679611651,1
ER,200,3,0.06941176470588237,1.3882352941176472,0.06733668341708543,0.935,0.8944954128440367,436,1.9130434782608696,1
ER,200,3,0.07147058823529412,1.4294117647058824,0.06889447236180904,0.88,0.7745098039215687,408,5.608695652173913,1
ER,200,3,0.0735294117647059,1.470588235294118,0.07371859296482412,0.905,0.7913978494623656,465,5.268041237113402,1
ER,200,3,0.07558823529411765,1.511764705882353,0.07768844221105528,0.945,0.9438775510204082,588,1.9696969696969697,1
ER,200,3,0.07764705882352942,1.5529411764705883,0.07939698492462312,0.985,0.9739130434782609,690,1.4444444444444444,1
ER,200,3,0.07970588235294118,1.5941176470588236,0.07869346733668342,0.965,0.9087591240875912,548,1.96,1
ER,200,3,0.08176470588235295,1.6352941176470588,0.08201005025125628,0.985,0.950354609929078,705,1.6285714285714286,1
ER,200,3,0.08382352941176471,1.6764705882352942,0.08683417085427135,1.0,0.9761904761904762,882,1.9523809523809523,1
ER,200,3,0.08588235294117648,1.7176470588235295,0.08532663316582914,0.995,0.974025974025974,847,1.4545454545454546,1
ER,200,3,0.08794117647058824,1.758823529411765,0.08919597989949749,1.0,0.9868565169769989,913,2.6666666666666665,1
ER,200,3,0.09000000000000001,1.8,0.09311557788944724,1.0,0.9972801450589301,1103,1.0,1
ER,200,3,0.020000000000000004,0.4000000000000001,0.020100502512562814,0.02,0.18181818181818182,11,1.2222222222222223,2
ER,200,3,0.02205882352941177,0.4411764705882354,0.02371859296482412,0.02,0.11764705882352941,17,1.1333333333333333,2
ER,200,3,0.024117647058823535,0.4823529411764707,0.024020100502512562,0.02,0.1,20,1.2222222222222223,2
ER,200,3,0.026176470588235298,0.5235294117647059,0.026030150753768844,0.035,0.2631578947368421,19,1.4285714285714286,2
ER,200,3,0.028235294117647063,0.5647058823529413,0.028190954773869348,0.035,0.14705882352941177,34,1.2758620689655173,2
ER,200,3,0.03029411764705883,0.6058823529411765,0.030402010050251255,0.025,0.06382978723404255,47,1.5454545454545454,2
ER,200,3,0.03235294117647059,0.6470588235294118,0.030050251256281406,0.03,0.125,32,1.5714285714285714,2
ER,200,3,0.03441176470588236,0.6882352941176471,0.034974874371859296,0.06,0.19642857142857142,56,1.8,2
ER,200,3,0.03647058823529412,0.7294117647058824,0.03557788944723618,0.035,0.09433962264150944,53,1.6666666666666667,2
ER,200,3,0.03852941176470589,0.7705882352941177,0.04020100502512563,0.03,0.0547945205479452,73,1.7246376811594204,2
ER,200,3,0.040588235294117654,0.811764705882353,0.0421608040201005,0.11,0.16806722689075632,119,3.3434343434343434,2
ER,200,3,0.04264705882352941,0.8529411764705882,0.040603015075376885,0.035,0.06666666666666667,75,2.0285714285714285,2
ER,200,3,0.04470588235294118,0.8941176470588236,0.04492462311557789,0.04,0.05825242718446602,103,2.6288659793814433,2
ER,200,3,0.046764705882352944,0.9352941176470588,0.04447236180904523,0.075,0.14583333333333334,96,2.4634146341463414,2
ER,200,3,0.04882352941176471,0.9764705882352942,0.051105527638190956,0.155,0.1986754966887417,151,2.9338842975206614,2
ER,200,3,0.050882352941176476,1.0176470588235293,0.051457286432160805,0.11,0.12105263157894737,190,6.389221556886228,2
ER,200,3,0.05294117647058824,1.0588235294117647,0.05391959798994975,0.12,0.12435233160621761,193,5.591715976331361,2
ER,200,3,0.05500000000000001,1.1,0.05115577889447236,0.115,0.12883435582822086,163,4.901408450704225,2
ER,200,3,0.05705882352941177,1.1411764705882355,0.05628140703517588,0.365,0.3682008368200837,239,7.993377483443709,2
ER,200,3,0.05911764705882354,1.1823529411764706,0.058241206030150754,0.47,0.4834710743801653,242,4.056,2
ER,200,3,0.061176470588235304,1.223529411764706,0.06296482412060302,0.645,0.6125,320,6.774193548387097,2
ER,200,3,0.06323529411764706,1.2647058823529411,0.06351758793969849,0.65,0.6109510086455331,347,6.333333333333333,2
ER,200,3,0.06529411764705884,1.3058823529411767,0.06326633165829146,0.535,0.4676923076923077,325,13.404624277456648,2
ER,200,3,0.06735294117647059,1.3470588235294116,0.06809045226130653,0.865,0.8103448275862069,406,2.4025974025974026,2
ER,200,3,0.06941176470588237,1.3882352941176472,0.0692964824120603,0.86,0.8549107142857143,448,4.015384615384615,2
ER,200,3,0.07147058823529412,1.4294117647058824,0.0728643216080402,0.92,0.8715203426124197,467,2.2,2
ER,200,3,0.0735294117647059,1.470588235294118,0.07497487437185929,0.965,0.8966131907308378,561,2.5172413793103448,2
ER,200,3,0.07558823529411765,1.511764705882353,0.074321608040201,0.94,0.850597609561753,502,2.2266666666666666,2
ER,200,3,0.07764705882352942,1.5529411764705883,0.07793969849246231,0.95,0.8962585034013606,588,4.540983606557377,2
ER,200,3,0.07970588235294118,1.5941176470588236,0.07954773869346733,0.99,0.9567039106145251,716,1.3870967741935485,2
ER,200,3,0.08176470588235295,1.6352941176470588,0.08407035175879397,0.995,0.9553571428571429,784,1.9142857142857144,2
ER,200,3,0.08382352941176471,1.6764705882352942,0.084321608040201,0.99,0.9749687108886108,799,1.3,2
ER,200,3,0.08588235294117648,1.7176470588235295,0.08628140703517588,0.99,0.9642401021711366,783,1.6428571428571428,2
ER,200,3,0.08794117647058824,1.758823529411765,0.08969849246231155,0.995,0.9726962457337884,879,1.9166666666666667,2
ER,200,3,0.09000000000000001,1.8,0.09211055276381909,1.0,0.9904030710172744,1042,1.0,2
ER,200,3,0.020000000000000004,0.4000000000000001,0.020804020100502512,0.025,0.25,12,1.0,3
ER,200,3,0.02205882352941177,0.4411764705882354,0.023467336683417085,0.02,0.13333333333333333,15,1.0,3
ER,200,3,0.024117647058823535,0.4823529411764707,0.024723618090452263,0.02,0.09523809523809523,21,1.105263157894737,3
ER,200,3,0.026176470588235298,0.5235294117647059,0.026834170854271356,0.025,0.12,25,1.1818181818181819,3
ER,200,3,0.028235294117647063,0.5647058823529413,0.02758793969849246,0.02,0.06896551724137931,29,1.2222222222222223,3
ER,200,3,0.03029411764705883,0.6058823529411765,0.030100502512562813,0.025,0.08108108108108109,37,1.4705882352941178,3
ER,200,3,0.03235294117647059,0.6470588235294118,0.034321608040201006,0.05,0.19047619047619047,42,2.235294117647059,3
ER,200,3,0.03441176470588236,0.6882352941176471,0.03341708542713568,0.04,0.12,50,2.227272727272727,3
ER,200,3,0.03647058823529412,0.7294117647058824,0.03577889447236181,0.045,0.10606060606060606,66,1.6101694915254237,3
ER,200,3,0.03852941176470589,0.7705882352941177,0.04040201005025126,0.07,0.13793103448275862,87,2.973333333333333,3
ER,200,3,0.040588235294117654,0.811764705882353,0.04100502512562814,0.065,0.13253012048192772,83,2.361111111111111,3
ER,200,3,0.04264705882352941,0.8529411764705882,0.043266331658291454,0.045,0.0673076923076923,104,2.6288659793814433,3
ER,200,3,0.04470588235294118,0.8941176470588236,0.04592964824120603,0.07,0.10077519379844961,129,3.1551724137931036,3
ER,200,3,0.046764705882352944,0.9352941176470588,0.04824120603015075,0.145,0.20270270270270271,148,3.1186440677966103,3
ER,200,3,0.04882352941176471,0.9764705882352942,0.049798994974874375,0.075,0.09876543209876543,162,4.958904109589041,3
ER,200,3,0.050882352941176476,1.0176470588235293,0.04914572864321608,0.165,0.18497109826589594,173,4.50354609929078,3
ER,200,3,0.05294117647058824,1.0588235294117647,0.0521608040201005,0.19,0.23353293413173654,167,3.046875,3
ER,200,3,0.05500000000000001,1.1,0.05582914572864322,0.135,0.11818181818181818,220,6.865979381443299,3
ER,200,3,0.05705882352941177,1.1411764705882355,0.058693467336683416,0.455,0.44609665427509293,269,7.080536912751678,3
ER,200,3,0.05911764705882354,1.1823529411764706,0.0607537688442211,0.585,0.5728813559322034,295,6.111111111111111,3
ER,200,3,0.061176470588235304,1.223529411764706,0.05974874371859296,0.425,0.44881889763779526,254,3.0142857142857142,3
ER,200,3,0.06323529411764706,1.2647058823529411,0.06331658291457286,0.775,0.7583081570996979,331,3.45,3
ER,200,3,0.06529411764705884,1.3058823529411767,0.062160804020100505,0.415,0.33774834437086093,302,11.59,3
ER,200,3,0.06735294117647059,1.3470588235294116,0.06512562814070352,0.755,0.6876790830945558,349,5.091743119266055,3
ER,200,3,0.06941176470588237,1.3882352941176472,0.06899497487437185,0.83,0.7529411764705882,425,3.361904761904762,3
ER,200,3,0.07147058823529412,1.4294117647058824,0.07306532663316583,0.91,0.8446808510638298,470,1.63013698630137,3
ER,200,3,0.0735294117647059,1.470588235294118,0.07130653266331659,0.9,0.825503355704698,447,3.4871794871794872,3
ER,200,3,0.07558823529411765,1.511764705882353,0.07472361809045226,0.98,0.9080675422138836,533,3.0816326530612246,3
ER,200,3,0.07764705882352942,1.5529411764705883,0.07613065326633166,0.95,0.906764168190128,547,2.1372549019607843,3
ER,200,3,0.07970588235294118,1.5941176470588236,0.07819095477386935,0.99,0.9292763157894737,608,2.488372093023256,3
ER,200,3,0.08176470588235295,1.6352941176470588,0.08045226130653266,0.975,0.9540059347181009,674,1.5806451612903225,3
ER,200,3,0.08382352941176471,1.6764705882352942,0.08587939698492462,0.99,0.9524405506883604,799,2.8421052631578947,3
ER,200,3,0.08588235294117648,1.7176470588235295,0.08512562814070351,0.98,0.969059405940594,808,1.56,3
ER,200,3,0.08794117647058824,1.758823529411765,0.08582914572864321,0.99,0.9740420271940667,809,1.380952380952381,3
ER,200,3,0.09000000000000001,1.8,0.09175879396984925,1.0,0.987891019172553,991,1.1666666666666667,3
ER,200,3,0.020000000000000004,0.4000000000000001,0.018391959798994974,0.025,0.3333333333333333,9,1.0,4
ER,200,3,0.02205882352941177,0.4411764705882354,0.022261306532663318,0.025,0.1875,16,1.1538461538461537,4
ER,200,3,0.024117647058823535,0.4823529411764707,0.022814070351758794,0.02,0.13333333333333333,15,1.1538461538461537,4
ER,200,3,0.026176470588235298,0.5235294117647059,0.025376884422110554,0.03,0.18181818181818182,22,1.1111111111111112,4
ER,200,3,0.028235294117647063,0.5647058823529413,0.028391959798994976,0.025,0.07894736842105263,38,1.457142857142857,4
ER,200,3,0.03029411764705883,0.6058823529411765,0.030904522613065328,0.025,0.07317073170731707,41,1.3157894736842106,4
ER,200,3,0.03235294117647059,0.6470588235294118,0.03160804020100502,0.03,0.11764705882352941,34,1.3333333333333333,4
ER,200,3,0.03441176470588236,0.6882352941176471,0.033316582914572866,0.03,0.0784313725490196,51,1.851063829787234,4
ER,200,3,0.03647058823529412,0.7294117647058824,0.03522613065326633,0.03,0.08695652173913043,46,1.619047619047619,4
ER,200,3,0.03852941176470589,0.7705882352941177,0.04180904522613065,0.05,0.09433962264150944,106,3.0833333333333335,4
ER,200,3,0.040588235294117654,0.811764705882353,0.04050251256281407,0.045,0.08139534883720931,86,2.1392405063291138,4
ER,200,3,0.04264705882352941,0.8529411764705882,0.04321608040201005,0.115,0.1953125,128,3.2524271844660193,4
ER,200,3,0.04470588235294118,0.8941176470588236,0.04391959798994975,0.04,0.061224489795918366,98,2.717391304347826,4
ER,200,3,0.046764705882352944,0.9352941176470588,0.04512562814070352,0.08,0.13333333333333333,120,4.519230769230769,4
ER,200,3,0.04882352941176471,0.9764705882352942,0.048994974874371856,0.085,0.10909090909090909,165,6.45578231292517,4
ER,200,3,0.050882352941176476,1.0176470588235293,0.051959798994974875,0.165,0.17535545023696683,211,13.551724137931034,4
ER,200,3,0.05294117647058824,1.0588235294117647,0.052763819095477386,0.28,0.32105263157894737,190,3.6666666666666665,4
ER,200,3,0.05500000000000001,1.1,0.05603015075376885,0.125,0.11267605633802817,213,5.677248677248677,4
ER,200,3,0.05705882352941177,1.1411764705882355,0.053969849246231154,0.35,0.4117647058823529,221,4.092307692307692,4
ER,200,3,0.05911764705882354,1.1823529411764706,0.059396984924623114,0.37,0.35039370078740156,254,5.533333333333333,4
ER,200,3,0.061176470588235304,1.223529411764706,0.05994974874371859,0.375,0.2785234899328859,298,34.30232558139535,4
ER,200,3,0.06323529411764706,1.2647058823529411,0.0642713567839196,0.785,0.7528089887640449,356,3.5681818181818183,4
ER,200,3,0.06529411764705884,1.3058823529411767,0.06603015075376885,0.83,0.7853658536585366,410,4.386363636363637,4
ER,200,3,0.06735294117647059,1.3470588235294116,0.06703517587939699,0.805,0.7146666666666667,375,3.1869158878504673,4
ER,200,3,0.06941176470588237,1.3882352941176472,0.07035175879396985,0.84,0.8283752860411899,437,2.8666666666666667,4
ER,200,3,0.07147058823529412,1.4294117647058824,0.07321608040201005,0.94,0.9184890656063618,503,1.6829268292682926,4
ER,200,3,0.0735294117647059,1.470588235294118,0.07542713567839196,0.96,0.9016100178890877,559,2.018181818181818,4
ER,200,3,0.07558823529411765,1.511764705882353,0.07386934673366834,0.965,0.9261168384879725,582,1.4651162790697674,4
ER,200,3,0.07764705882352942,1.5529411764705883,0.07557788944723617,0.925,0.8902195608782435,501,2.672727272727273,4
ER,200,3,0.07970588235294118,1.5941176470588236,0.07919597989949749,0.965,0.9247648902821317,638,2.1666666666666665,4
ER,200,3,0.08176470588235295,1.6352941176470588,0.08296482412060302,0.975,0.9428571428571428,770,2.1818181818181817,4
ER,200,3,0.08382352941176471,1.6764705882352942,0.08663316582914572,0.995,0.9850230414746544,868,1.0,4
ER,200,3,0.08588235294117648,1.7176470588235295,0.08633165829145728,0.995,0.9789227166276346,854,1.8888888888888888,4
ER,200,3,0.08794117647058824,1.758823529411765,0.08954773869346734,1.0,0.967816091954023,870,2.0714285714285716,4
ER,200,3,0.09000000000000001,1.8,0.08954773869346734,0.995,0.9851222104144527,941,1.0,4
ER,200,3,0.020000000000000004,0.4000000000000001,0.02035175879396985,0.015,0.1,10,1.0,5
ER,200,3,0.02205882352941177,0.4411764705882354,0.02100502512562814,0.025,0.2727272727272727,11,1.0,5
ER,200,3,0.024117647058823535,0.4823529411764707,0.023517587939698492,0.02,0.1,20,1.1111111111111112,5
ER,200,3,0.026176470588235298,0.5235294117647059,0.025979899497487437,0.02,0.08,25,1.0869565217391304,5
ER,200,3,0.028235294117647063,0.5647058823529413,0.02763819095477387,0.025,0.07692307692307693,39,1.3333333333333333,5
ER,200,3,0.03029411764705883,0.6058823529411765,0.02879396984924623,0.025,0.1111111111111111,27,1.3333333333333333,5
ER,200,3,0.03235294117647059,0.6470588235294118,0.03241206030150754,0.03,0.10526315789473684,38,1.2352941176470589,5
ER,200,3,0.03441176470588236,0.6882352941176471,0.033165829145728645,0.025,0.07692307692307693,39,1.7222222222222223,5
ER,200,3,0.03647058823529412,0.7294117647058824,0.03592964824120603,0.04,0.09375,64,1.5172413793103448,5
ER,200,3,0.03852941176470589,0.7705882352941177,0.038090452261306536,0.06,0.14864864864864866,74,2.3015873015873014,5
ER,200,3,0.040588235294117654,0.811764705882353,0.04020100502512563,0.04,0.06741573033707865,89,2.5421686746987953,5
ER,200,3,0.04264705882352941,0.8529411764705882,0.0428643216080402,0.07,0.13725490196078433,102,2.7954545454545454,5
ER,200,3,0.04470588235294118,0.8941176470588236,0.044020100502512566,0.05,0.10185185185185185,108,2.8969072164948453,5
ER,200,3,0.046764705882352944,0.9352941176470588,0.0457286432160804,0.065,0.09243697478991597,119,4.12962962962963,5
ER,200,3,0.04882352941176471,0.9764705882352942,0.048693467336683414,0.09,0.11594202898550725,138,3.0,5
ER,200,3,0.050882352941176476,1.0176470588235293,0.051457286432160805,0.135,0.16666666666666666,168,4.985714285714286,5
ER,200,3,0.05294117647058824,1.0588235294117647,0.054120603015075375,0.12,0.14450867052023122,173,5.527027027027027,5
ER,200,3,0.05500000000000001,1.1,0.05698492462311558,0.55,0.578125,256,4.722222222222222,5
ER,200,3,0.05705882352941177,1.1411764705882355,0.06010050251256281,0.365,0.30711610486891383,267,13.778378378378378,5
ER,200,3,0.05911764705882354,1.1823529411764706,0.05819095477386935,0.23,0.20869565217391303,230,5.175824175824176,5
ER,200,3,0.061176470588235304,1.223529411764706,0.05984924623115578,0.675,0.6205787781350482,311,4.677966101694915,5
ER,200,3,0.06323529411764706,1.2647058823529411,0.06567839195979899,0.835,0.8333333333333334,396,2.484848484848485,5
ER,200,3,0.06529411764705884,1.3058823529411767,0.06407035175879397,0.725,0.6882716049382716,324,3.099009900990099,5
ER,200,3,0.06735294117647059,1.3470588235294116,0.06567839195979899,0.705,0.647887323943662,355,6.184,5
ER,200,3,0.06941176470588237,1.3882352941176472,0.06798994974874371,0.87,0.8211764705882353,425,2.1052631578947367,5
ER,200,3,0.07147058823529412,1.4294117647058824,0.07120603015075377,0.9,0.8407643312101911,471,3.96,5
ER,200,3,0.0735294117647059,1.470588235294118,0.07115577889447236,0.825,0.7463054187192119,406,4.320388349514563,5
ER,200,3,0.07558823529411765,1.511764705882353,0.07482412060301508,0.935,0.8672897196261682,535,3.9577464788732395,5
ER,200,3,0.07764705882352942,1.5529411764705883,0.07683417085427136,0.98,0.9205526770293609,579,2.5217391304347827,5
ER,200,3,0.07970588235294118,1.5941176470588236,0.08085427135678391,0.995,0.9681620839363242,691,1.8181818181818181,5
ER,200,3,0.08176470588235295,1.6352941176470588,0.08155778894472362,0.985,0.9565868263473054,668,2.1724137931034484,5
ER,200,3,0.08382352941176471,1.6764705882352942,0.0878894472361809,0.99,0.9855875831485588,902,1.4615384615384615,5
ER,200,3,0.08588235294117648,1.7176470588235295,0.08477386934673367,0.995,0.9768009768009768,819,1.3157894736842106,5
ER,200,3,0.08794117647058824,1.758823529411765,0.08618090452261307,0.98,0.9839816933638444,874,2.0,5
ER,200,3,0.09000000000000001,1.8,0.08819095477386935,1.0,0.9841101694915254,944,1.2666666666666666,5
ER,200,3,0.020000000000000004,0.4000000000000001,0.019296482412060303,0.02,0.2,10,1.25,6
ER,200,3,0.02205882352941177,0.4411764705882354,0.02271356783919598,0.015,0.05263157894736842,19,1.0,6
ER,200,3,0.024117647058823535,0.4823529411764707,0.02562814070351759,0.03,0.13793103448275862,29,1.32,6
ER,200,3,0.026176470588235298,0.5235294117647059,0.025527638190954775,0.02,0.14285714285714285,14,1.1666666666666667,6
ER,200,3,0.028235294117647063,0.5647058823529413,0.02763819095477387,0.035,0.21739130434782608,23,1.2222222222222223,6
ER,200,3,0.03029411764705883,0.6058823529411765,0.03105527638190955,0.03,0.11627906976744186,43,1.9473684210526316,6
ER,200,3,0.03235294117647059,0.6470588235294118,0.03276381909547739,0.03,0.08,50,1.6521739130434783,6
ER,200,3,0.03441176470588236,0.6882352941176471,0.03492462311557789,0.03,0.07547169811320754,53,2.020408163265306,6
ER,200,3,0.03647058823529412,0.7294117647058824,0.03477386934673367,0.045,0.1206896551724138,58,2.215686274509804,6
ER,200,3,0.03852941176470589,0.7705882352941177,0.04035175879396985,0.045,0.07954545454545454,88,2.3333333333333335,6
ER,200,3,0.040588235294117654,0.811764705882353,0.03919597989949749,0.035,0.06172839506172839,81,2.0789473684210527,6
ER,200,3,0.04264705882352941,0.8529411764705882,0.04361809045226131,0.035,0.052083333333333336,96,2.010989010989011,6
ER,200,3,0.04470588235294118,0.8941176470588236,0.04577889447236181,0.12,0.2153846153846154,130,4.882352941176471,6
ER,200,3,0.046764705882352944,0.9352941176470588,0.04407035175879397,0.07,0.11650485436893204,103,3.7032967032967035,6
ER,200,3,0.04882352941176471,0.9764705882352942,0.0485929648241206,0.125,0.17391304347826086,138,3.6666666666666665,6
ER,200,3,0.050882352941176476,1.0176470588235293,0.05316582914572864,0.29,0.31313131313131315,198,12.897058823529411,6
ER,200,3,0.05294117647058824,1.0588235294117647,0.053115577889447235,0.125,0.12121212121212122,198,6.275862068965517,6
ER,200,3,0.05500000000000001,1.1,0.05271356783919598,0.105,0.10144927536231885,207,7.795698924731183,6
ER,200,3,0.05705882352941177,1.1411764705882355,0.05618090452261307,0.27,0.24686192468619247,239,6.9222222222222225,6
ER,200,3,0.05911764705882354,1.1823529411764706,0.05819095477386935,0.24,0.23430962343096234,239,13.841530054644808,6
ER,200,3,0.061176470588235304,1.223529411764706,0.060402010050251254,0.25,0.18027210884353742,294,23.008298755186722,6
ER,200,3,0.06323529411764706,1.2647058823529411,0.06226130653266332,0.565,0.48589341692789967,319,9.804878048780488,6
ER,200,3,0.06529411764705884,1.3058823529411767,0.06502512562814071,0.435,0.3354632587859425,313,6.163461538461538,6
ER,200,3,0.06735294117647059,1.3470588235294116,0.06728643216080402,0.89,0.8640776699029126,412,2.5357142857142856,6
ER,200,3,0.06941176470588237,1.3882352941176472,0.07105527638190955,0.93,0.8643724696356275,494,2.373134328358209,6
ER,200,3,0.07147058823529412,1.4294117647058824,0.0700502512562814,0.925,0.8577586206896551,464,2.787878787878788,6
ER,200,3,0.0735294117647059,1.470588235294118,0.07241206030150754,0.945,0.8978805394990366,519,2.660377358490566,6
ER,200,3,0.07558823529411765,1.511764705882353,0.07326633165829145,0.93,0.86328125,512,4.3428571428571425,6
ER,200,3,0.07764705882352942,1.5529411764705883,0.07824120603015075,0.985,0.9463722397476341,634,1.8823529411764706,6
