model,N,p,p_over_pc,S,replicate
ER_classic,100,0.006,0.6,0.05,2
ER_classic,100,0.0062352941176470585,0.6235294117647059,0.09,2
ER_classic,100,0.006470588235294118,0.6470588235294118,0.09,2
ER_classic,100,0.006705882352941176,0.6705882352941176,0.05,2
ER_classic,100,0.006941176470588235,0.6941176470588235,0.16,2
ER_classic,100,0.007176470588235294,0.7176470588235293,0.1,2
ER_classic,100,0.007411764705882353,0.7411764705882353,0.12,2
ER_classic,100,0.007647058823529411,0.7647058823529411,0.13,2
ER_classic,100,0.00788235294117647,0.788235294117647,0.08,2
ER_classic,100,0.008117647058823528,0.8117647058823528,0.18,2
ER_classic,100,0.008352941176470587,0.8352941176470587,0.05,2
ER_classic,100,0.008588235294117647,0.8588235294117647,0.1,2
ER_classic,100,0.008823529411764706,0.8823529411764706,0.13,2
ER_classic,100,0.009058823529411765,0.9058823529411765,0.47,2
ER_classic,100,0.009294117647058822,0.9294117647058823,0.21,2
ER_classic,100,0.009529411764705882,0.9529411764705882,0.2,2
ER_classic,100,0.009764705882352941,0.9764705882352941,0.09,2
ER_classic,100,0.009999999999999998,0.9999999999999998,0.21,2
ER_classic,100,0.010235294117647058,1.0235294117647058,0.22,2
ER_classic,100,0.010470588235294117,1.0470588235294116,0.14,2
ER_classic,100,0.010705882352941176,1.0705882352941176,0.44,2
ER_classic,100,0.010941176470588235,1.0941176470588234,0.26,2
ER_classic,100,0.011176470588235293,1.1176470588235292,0.18,2
ER_classic,100,0.011411764705882352,1.1411764705882352,0.49,2
ER_classic,100,0.01164705882352941,1.164705882352941,0.18,2
ER_classic,100,0.011882352941176469,1.1882352941176468,0.1,2
ER_classic,100,0.012117647058823528,1.2117647058823529,0.57,2
ER_classic,100,0.012352941176470587,1.2352941176470587,0.39,2
ER_classic,100,0.012588235294117647,1.2588235294117647,0.48,2
ER_classic,100,0.012823529411764706,1.2823529411764705,0.14,2
ER_classic,100,0.013058823529411763,1.3058823529411763,0.4,2
ER_classic,100,0.013294117647058823,1.3294117647058823,0.62,2
ER_classic,100,0.01352941176470588,1.3529411764705879,0.21,2
ER_classic,100,0.01376470588235294,1.376470588235294,0.24,2
ER_classic,100,0.013999999999999999,1.4,0.38,2
ER_classic,100,0.006,0.6,0.08,3
ER_classic,100,0.0062352941176470585,0.6235294117647059,0.05,3
ER_classic,100,0.006470588235294118,0.6470588235294118,0.08,3
ER_classic,100,0.006705882352941176,0.6705882352941176,0.12,3
ER_classic,100,0.006941176470588235,0.6941176470588235,0.07,3
ER_classic,100,0.007176470588235294,0.7176470588235293,0.06,3
ER_classic,100,0.007411764705882353,0.7411764705882353,0.11,3
ER_classic,100,0.007647058823529411,0.7647058823529411,0.11,3
ER_classic,100,0.00788235294117647,0.788235294117647,0.07,3
ER_classic,100,0.008117647058823528,0.8117647058823528,0.1,3
ER_classic,100,0.008352941176470587,0.8352941176470587,0.08,3
ER_classic,100,0.008588235294117647,0.8588235294117647,0.12,3
ER_classic,100,0.008823529411764706,0.8823529411764706,0.18,3
ER_classic,100,0.009058823529411765,0.9058823529411765,0.07,3
ER_classic,100,0.009294117647058822,0.9294117647058823,0.21,3
ER_classic,100,0.009529411764705882,0.9529411764705882,0.2,3
ER_classic,100,0.009764705882352941,0.9764705882352941,0.28,3
ER_classic,100,0.009999999999999998,0.9999999999999998,0.07,3
ER_classic,100,0.010235294117647058,1.0235294117647058,0.12,3
ER_classic,100,0.010470588235294117,1.0470588235294116,0.07,3
ER_classic,100,0.010705882352941176,1.0705882352941176,0.3,3
ER_classic,100,0.010941176470588235,1.0941176470588234,0.3,3
ER_classic,100,0.011176470588235293,1.1176470588235292,0.23,3
ER_classic,100,0.011411764705882352,1.1411764705882352,0.27,3
ER_classic,100,0.01164705882352941,1.164705882352941,0.19,3
ER_classic,100,0.011882352941176469,1.1882352941176468,0.36,3
ER_classic,100,0.012117647058823528,1.2117647058823529,0.11,3
ER_classic,100,0.012352941176470587,1.2352941176470587,0.25,3
ER_classic,100,0.012588235294117647,1.2588235294117647,0.64,3
ER_classic,100,0.012823529411764706,1.2823529411764705,0.34,3
ER_classic,100,0.013058823529411763,1.3058823529411763,0.68,3
ER_classic,100,0.013294117647058823,1.3294117647058823,0.48,3
ER_classic,100,0.01352941176470588,1.3529411764705879,0.26,3
ER_classic,100,0.01376470588235294,1.376470588235294,0.37,3
ER_classic,100,0.013999999999999999,1.4,0.31,3
ER_classic,100,0.006,0.6,0.05,4
ER_classic,100,0.0062352941176470585,0.6235294117647059,0.09,4
ER_classic,100,0.006470588235294118,0.6470588235294118,0.06,4
ER_classic,100,0.006705882352941176,0.6705882352941176,0.08,4
ER_classic,100,0.006941176470588235,0.6941176470588235,0.12,4
ER_classic,100,0.007176470588235294,0.7176470588235293,0.08,4
ER_classic,100,0.007411764705882353,0.7411764705882353,0.09,4
ER_classic,100,0.007647058823529411,0.7647058823529411,0.2,4
ER_classic,100,0.00788235294117647,0.788235294117647,0.07,4
ER_classic,100,0.008117647058823528,0.8117647058823528,0.13,4
ER_classic,100,0.008352941176470587,0.8352941176470587,0.13,4
ER_classic,100,0.008588235294117647,0.8588235294117647,0.09,4
ER_classic,100,0.008823529411764706,0.8823529411764706,0.21,4
ER_classic,100,0.009058823529411765,0.9058823529411765,0.25,4
ER_classic,100,0.009294117647058822,0.9294117647058823,0.1,4
ER_classic,100,0.009529411764705882,0.9529411764705882,0.1,4
ER_classic,100,0.009764705882352941,0.9764705882352941,0.34,4
ER_classic,100,0.009999999999999998,0.9999999999999998,0.4,4
ER_classic,100,0.010235294117647058,1.0235294117647058,0.19,4
ER_classic,100,0.010470588235294117,1.0470588235294116,0.37,4
ER_classic,100,0.010705882352941176,1.0705882352941176,0.08,4
ER_classic,100,0.010941176470588235,1.0941176470588234,0.29,4
ER_classic,100,0.011176470588235293,1.1176470588235292,0.24,4
ER_classic,100,0.011411764705882352,1.1411764705882352,0.32,4
ER_classic,100,0.01164705882352941,1.164705882352941,0.19,4
ER_classic,100,0.011882352941176469,1.1882352941176468,0.5,4
ER_classic,100,0.012117647058823528,1.2117647058823529,0.52,4
ER_classic,100,0.012352941176470587,1.2352941176470587,0.55,4
ER_classic,100,0.012588235294117647,1.2588235294117647,0.39,4
ER_classic,100,0.012823529411764706,1.2823529411764705,0.33,4
ER_classic,100,0.013058823529411763,1.3058823529411763,0.26,4
ER_classic,100,0.013294117647058823,1.3294117647058823,0.64,4
ER_classic,100,0.01352941176470588,1.3529411764705879,0.58,4
ER_classic,100,0.01376470588235294,1.376470588235294,0.56,4
ER_classic,100,0.013999999999999999,1.4,0.36,4
ER_classic,100,0.006,0.6,0.06,5
ER_classic,100,0.0062352941176470585,0.6235294117647059,0.1,5
ER_classic,100,0.006470588235294118,0.6470588235294118,0.04,5
ER_classic,100,0.006705882352941176,0.6705882352941176,0.07,5
ER_classic,100,0.006941176470588235,0.6941176470588235,0.06,5
ER_classic,100,0.007176470588235294,0.7176470588235293,0.11,5
ER_classic,100,0.007411764705882353,0.7411764705882353,0.17,5
ER_classic,100,0.007647058823529411,0.7647058823529411,0.09,5
ER_classic,100,0.00788235294117647,0.788235294117647,0.13,5
ER_classic,100,0.008117647058823528,0.8117647058823528,0.14,5
ER_classic,100,0.008352941176470587,0.8352941176470587,0.4,5
ER_classic,100,0.008588235294117647,0.8588235294117647,0.1,5
ER_classic,100,0.008823529411764706,0.8823529411764706,0.28,5
ER_classic,100,0.009058823529411765,0.9058823529411765,0.08,5
ER_classic,100,0.009294117647058822,0.9294117647058823,0.17,5
ER_classic,100,0.009529411764705882,0.9529411764705882,0.08,5
ER_classic,100,0.009764705882352941,0.9764705882352941,0.18,5
ER_classic,100,0.009999999999999998,0.9999999999999998,0.14,5
ER_classic,100,0.010235294117647058,1.0235294117647058,0.12,5
ER_classic,100,0.010470588235294117,1.0470588235294116,0.49,5
ER_classic,100,0.010705882352941176,1.0705882352941176,0.17,5
ER_classic,100,0.010941176470588235,1.0941176470588234,0.31,5
ER_classic,100,0.011176470588235293,1.1176470588235292,0.47,5
ER_classic,100,0.011411764705882352,1.1411764705882352,0.21,5
ER_classic,100,0.01164705882352941,1.164705882352941,0.12,5
ER_classic,100,0.011882352941176469,1.1882352941176468,0.13,5
ER_classic,100,0.012117647058823528,1.2117647058823529,0.38,5
ER_classic,100,0.012352941176470587,1.2352941176470587,0.16,5
ER_classic,100,0.012588235294117647,1.2588235294117647,0.27,5
ER_classic,100,0.012823529411764706,1.2823529411764705,0.6,5
ER_classic,100,0.013058823529411763,1.3058823529411763,0.42,5
ER_classic,100,0.013294117647058823,1.3294117647058823,0.57,5
ER_classic,100,0.01352941176470588,1.3529411764705879,0.69,5
ER_classic,100,0.01376470588235294,1.376470588235294,0.53,5
ER_classic,100,0.013999999999999999,1.4,0.26,5
ER_classic,100,0.006,0.6,0.06,6
ER_classic,100,0.0062352941176470585,0.6235294117647059,0.1,6
ER_classic,100,0.006470588235294118,0.6470588235294118,0.07,6
ER_classic,100,0.006705882352941176,0.6705882352941176,0.04,6
ER_classic,100,0.006941176470588235,0.6941176470588235,0.11,6
ER_classic,100,0.007176470588235294,0.7176470588235293,0.1,6
ER_classic,100,0.007411764705882353,0.7411764705882353,0.15,6
ER_classic,100,0.007647058823529411,0.7647058823529411,0.16,6
ER_classic,100,0.00788235294117647,0.788235294117647,0.24,6
ER_classic,100,0.008117647058823528,0.8117647058823528,0.14,6
ER_classic,100,0.008352941176470587,0.8352941176470587,0.18,6
ER_classic,100,0.008588235294117647,0.8588235294117647,0.11,6
ER_classic,100,0.008823529411764706,0.8823529411764706,0.09,6
ER_classic,100,0.009058823529411765,0.9058823529411765,0.18,6
ER_classic,100,0.009294117647058822,0.9294117647058823,0.11,6
ER_classic,100,0.009529411764705882,0.9529411764705882,0.12,6
ER_classic,100,0.009764705882352941,0.9764705882352941,0.2,6
ER_classic,100,0.009999999999999998,0.9999999999999998,0.16,6
ER_classic,100,0.010235294117647058,1.0235294117647058,0.15,6
ER_classic,100,0.010470588235294117,1.0470588235294116,0.17,6
ER_classic,100,0.010705882352941176,1.0705882352941176,0.16,6
ER_classic,100,0.010941176470588235,1.0941176470588234,0.45,6
ER_classic,100,0.011176470588235293,1.1176470588235292,0.22,6
ER_classic,100,0.011411764705882352,1.1411764705882352,0.24,6
ER_classic,100,0.01164705882352941,1.164705882352941,0.09,6
ER_classic,100,0.011882352941176469,1.1882352941176468,0.26,6
ER_classic,100,0.012117647058823528,1.2117647058823529,0.14,6
ER_classic,100,0.012352941176470587,1.2352941176470587,0.68,6
ER_classic,100,0.012588235294117647,1.2588235294117647,0.44,6
ER_classic,100,0.012823529411764706,1.2823529411764705,0.2,6
ER_classic,100,0.013058823529411763,1.3058823529411763,0.54,6
ER_classic,100,0.013294117647058823,1.3294117647058823,0.36,6
ER_classic,100,0.01352941176470588,1.3529411764705879,0.52,6
ER_classic,100,0.01376470588235294,1.376470588235294,0.22,6
ER_classic,100,0.013999999999999999,1.4,0.18,6
ER_classic,100,0.006,0.6,0.04,7
ER_classic,100,0.0062352941176470585,0.6235294117647059,0.08,7
ER_classic,100,0.006470588235294118,0.6470588235294118,0.09,7
ER_classic,100,0.006705882352941176,0.6705882352941176,0.24,7
ER_classic,100,0.006941176470588235,0.6941176470588235,0.06,7
ER_classic,100,0.007176470588235294,0.7176470588235293,0.17,7
ER_classic,100,0.007411764705882353,0.7411764705882353,0.08,7
ER_classic,100,0.007647058823529411,0.7647058823529411,0.07,7
ER_classic,100,0.00788235294117647,0.788235294117647,0.31,7
ER_classic,100,0.008117647058823528,0.8117647058823528,0.13,7
ER_classic,100,0.008352941176470587,0.8352941176470587,0.26,7
ER_classic,100,0.008588235294117647,0.8588235294117647,0.08,7
ER_classic,100,0.008823529411764706,0.8823529411764706,0.06,7
ER_classic,100,0.009058823529411765,0.9058823529411765,0.23,7
ER_classic,100,0.009294117647058822,0.9294117647058823,0.28,7
ER_classic,100,0.009529411764705882,0.9529411764705882,0.21,7
ER_classic,100,0.009764705882352941,0.9764705882352941,0.16,7
ER_classic,100,0.009999999999999998,0.9999999999999998,0.09,7
ER_classic,100,0.010235294117647058,1.0235294117647058,0.6,7
ER_classic,100,0.010470588235294117,1.0470588235294116,0.21,7
ER_classic,100,0.010705882352941176,1.0705882352941176,0.13,7
ER_classic,100,0.010941176470588235,1.0941176470588234,0.4,7
ER_classic,100,0.011176470588235293,1.1176470588235292,0.43,7
ER_classic,100,0.011411764705882352,1.1411764705882352,0.25,7
ER_classic,100,0.01164705882352941,1.164705882352941,0.39,7
ER_classic,100,0.011882352941176469,1.1882352941176468,0.13,7
ER_classic,100,0.012117647058823528,1.2117647058823529,0.35,7
ER_classic,100,0.012352941176470587,1.2352941176470587,0.27,7
ER_classic,100,0.012588235294117647,1.2588235294117647,0.31,7
ER_classic,100,0.012823529411764706,1.2823529411764705,0.24,7
ER_classic,100,0.013058823529411763,1.3058823529411763,0.31,7
ER_classic,100,0.013294117647058823,1.3294117647058823,0.56,7
ER_classic,100,0.01352941176470588,1.3529411764705879,0.26,7
ER_classic,100,0.01376470588235294,1.376470588235294,0.7,7
ER_classic,100,0.013999999999999999,1.4,0.44,7
ER_classic,100,0.006,0.6,0.05,8
ER_classic,100,0.0062352941176470585,0.6235294117647059,0.05,8
ER_classic,100,0.006470588235294118,0.6470588235294118,0.11,8
ER_classic,100,0.006705882352941176,0.6705882352941176,0.17,8
ER_classic,100,0.006941176470588235,0.6941176470588235,0.08,8
ER_classic,100,0.007176470588235294,0.7176470588235293,0.05,8
ER_classic,100,0.007411764705882353,0.7411764705882353,0.08,8
ER_classic,100,0.007647058823529411,0.7647058823529411,0.16,8
ER_classic,100,0.00788235294117647,0.788235294117647,0.09,8
ER_classic,100,0.008117647058823528,0.8117647058823528,0.07,8
ER_classic,100,0.008352941176470587,0.8352941176470587,0.08,8
ER_classic,100,0.008588235294117647,0.8588235294117647,0.07,8
ER_classic,100,0.008823529411764706,0.8823529411764706,0.5,8
ER_classic,100,0.009058823529411765,0.9058823529411765,0.14,8
ER_classic,100,0.009294117647058822,0.9294117647058823,0.12,8
ER_classic,100,0.009529411764705882,0.9529411764705882,0.1,8
ER_classic,100,0.009764705882352941,0.9764705882352941,0.11,8
ER_classic,100,0.009999999999999998,0.9999999999999998,0.17,8
ER_classic,100,0.010235294117647058,1.0235294117647058,0.12,8
ER_classic,100,0.010470588235294117,1.0470588235294116,0.4,8
ER_classic,100,0.010705882352941176,1.0705882352941176,0.29,8
ER_classic,100,0.010941176470588235,1.0941176470588234,0.23,8
ER_classic,100,0.011176470588235293,1.1176470588235292,0.16,8
ER_classic,100,0.011411764705882352,1.1411764705882352,0.42,8
ER_classic,100,0.01164705882352941,1.164705882352941,0.06,8
ER_classic,100,0.011882352941176469,1.1882352941176468,0.17,8
ER_classic,100,0.012117647058823528,1.2117647058823529,0.1,8
ER_classic,100,0.012352941176470587,1.2352941176470587,0.2,8
ER_classic,100,0.012588235294117647,1.2588235294117647,0.34,8
ER_classic,100,0.012823529411764706,1.2823529411764705,0.24,8
ER_classic,100,0.013058823529411763,1.3058823529411763,0.28,8
ER_classic,100,0.013294117647058823,1.3294117647058823,0.66,8
ER_classic,100,0.01352941176470588,1.3529411764705879,0.36,8
ER_classic,100,0.01376470588235294,1.376470588235294,0.55,8
ER_classic,100,0.013999999999999999,1.4,0.3,8
ER_classic,100,0.006,0.6,0.09,9
ER_classic,100,0.0062352941176470585,0.6235294117647059,0.07,9
ER_classic,100,0.006470588235294118,0.6470588235294118,0.07,9
ER_classic,100,0.006705882352941176,0.6705882352941176,0.06,9
ER_classic,100,0.006941176470588235,0.6941176470588235,0.04,9
ER_classic,100,0.007176470588235294,0.7176470588235293,0.07,9
ER_classic,100,0.007411764705882353,0.7411764705882353,0.1,9
ER_classic,100,0.007647058823529411,0.7647058823529411,0.07,9
ER_classic,100,0.00788235294117647,0.788235294117647,0.08,9
ER_classic,100,0.008117647058823528,0.8117647058823528,0.11,9
ER_classic,100,0.008352941176470587,0.8352941176470587,0.17,9
ER_classic,100,0.008588235294117647,0.8588235294117647,0.08,9
ER_classic,100,0.008823529411764706,0.8823529411764706,0.07,9
ER_classic,100,0.009058823529411765,0.9058823529411765,0.1,9
ER_classic,100,0.009294117647058822,0.9294117647058823,0.13,9
ER_classic,100,0.009529411764705882,0.9529411764705882,0.19,9
ER_classic,100,0.009764705882352941,0.9764705882352941,0.23,9
ER_classic,100,0.009999999999999998,0.9999999999999998,0.12,9
ER_classic,100,0.010235294117647058,1.0235294117647058,0.35,9
ER_classic,100,0.010470588235294117,1.0470588235294116,0.19,9
ER_classic,100,0.010705882352941176,1.0705882352941176,0.35,9
ER_classic,100,0.010941176470588235,1.0941176470588234,0.27,9
ER_classic,100,0.011176470588235293,1.1176470588235292,0.2,9
ER_classic,100,0.011411764705882352,1.1411764705882352,0.09,9
ER_classic,100,0.01164705882352941,1.164705882352941,0.23,9
ER_classic,100,0.011882352941176469,1.1882352941176468,0.14,9
ER_classic,100,0.012117647058823528,1.2117647058823529,0.39,9
ER_classic,100,0.012352941176470587,1.2352941176470587,0.24,9
ER_classic,100,0.012588235294117647,1.2588235294117647,0.29,9
ER_classic,100,0.012823529411764706,1.2823529411764705,0.36,9
ER_classic,100,0.013058823529411763,1.3058823529411763,0.37,9
ER_classic,100,0.013294117647058823,1.3294117647058823,0.2,9
ER_classic,100,0.01352941176470588,1.3529411764705879,0.42,9
ER_classic,100,0.01376470588235294,1.376470588235294,0.65,9
ER_classic,100,0.013999999999999999,1.4,0.55,9
