model,N,k,p,p_over_pc,p_eff,Phi,Psi,Nk_tot,chi,replicate
ER,100,3,0.0282842712474619,0.4,0.0298989898989899,0.04,0.2857142857142857,7,1.4,0
ER,100,3,0.031195887405288864,0.44117647058823534,0.030707070707070707,0.03,0.3333333333333333,3,1.0,0
ER,100,3,0.03410750356311582,0.4823529411764706,0.03232323232323232,0.04,0.3333333333333333,6,1.0,0
ER,100,3,0.03701911972094278,0.5235294117647059,0.03393939393939394,0.03,0.25,4,1.0,0
ER,100,3,0.039930735878769746,0.5647058823529413,0.037575757575757575,0.04,0.18181818181818182,11,1.0,0
ER,100,3,0.042842352036596705,0.6058823529411765,0.043838383838383836,0.06,0.3333333333333333,12,1.25,0
ER,100,3,0.045753968194423664,0.6470588235294118,0.04303030303030303,0.04,0.16666666666666666,12,1.2,0
ER,100,3,0.04866558435225063,0.6882352941176472,0.054343434343434346,0.05,0.13636363636363635,22,1.3157894736842106,0
ER,100,3,0.05157720051007758,0.7294117647058823,0.04363636363636364,0.05,0.15,20,1.0,0
ER,100,3,0.05448881666790455,0.7705882352941177,0.05818181818181818,0.05,0.1388888888888889,36,1.8387096774193548,0
ER,100,3,0.057400432825731505,0.8117647058823529,0.054747474747474746,0.06,0.1935483870967742,31,1.8,0
ER,100,3,0.060312048983558464,0.8529411764705882,0.06545454545454546,0.16,0.2857142857142857,56,3.8,0
ER,100,3,0.06322366514138543,0.8941176470588236,0.06585858585858585,0.07,0.11363636363636363,44,1.9230769230769231,0
ER,100,3,0.06613528129921238,0.9352941176470587,0.0703030303030303,0.1,0.1509433962264151,53,2.7777777777777777,0
ER,100,3,0.06904689745703935,0.9764705882352941,0.06767676767676768,0.09,0.1590909090909091,44,1.972972972972973,0
ER,100,3,0.07195851361486631,1.0176470588235296,0.06727272727272728,0.17,0.2962962962962963,54,3.1052631578947367,0
ER,100,3,0.07487012977269326,1.0588235294117647,0.06727272727272728,0.09,0.21951219512195122,41,2.375,0
ER,100,3,0.07778174593052023,1.1,0.07737373737373737,0.08,0.11842105263157894,76,4.014925373134329,0
ER,100,3,0.08069336208834718,1.1411764705882352,0.07757575757575758,0.15,0.189873417721519,79,4.65625,0
ER,100,3,0.08360497824617415,1.1823529411764706,0.08282828282828283,0.22,0.25,84,3.2857142857142856,0
ER,100,3,0.08651659440400111,1.223529411764706,0.08060606060606061,0.17,0.21518987341772153,79,5.548387096774194,0
ER,100,3,0.08942821056182806,1.2647058823529411,0.09353535353535354,0.73,0.6666666666666666,144,13.916666666666666,0
ER,100,3,0.09233982671965503,1.3058823529411765,0.08565656565656565,0.18,0.18181818181818182,88,6.166666666666667,0
ER,100,3,0.09525144287748198,1.3470588235294116,0.09191919191919191,0.76,0.8444444444444444,135,2.8095238095238093,0
ER,100,3,0.09816305903530895,1.388235294117647,0.09333333333333334,0.37,0.3333333333333333,123,17.48780487804878,0
ER,100,3,0.10107467519313591,1.4294117647058824,0.10444444444444445,0.91,0.9312169312169312,189,1.1538461538461537,0
ER,100,3,0.10398629135096286,1.4705882352941175,0.10222222222222223,0.7,0.7388535031847133,157,3.7804878048780486,0
ER,100,3,0.10689790750878983,1.511764705882353,0.10464646464646464,0.82,0.8461538461538461,182,3.642857142857143,0
ER,100,3,0.1098095236666168,1.5529411764705883,0.11151515151515151,0.91,0.9433962264150944,212,1.8333333333333333,0
ER,100,3,0.11272113982444375,1.5941176470588234,0.10666666666666667,0.89,0.8917525773195877,194,2.9047619047619047,0
ER,100,3,0.11563275598227071,1.6352941176470588,0.1195959595959596,0.98,0.9890510948905109,274,1.0,0
ER,100,3,0.11854437214009766,1.676470588235294,0.12,0.94,0.9796610169491525,295,1.3333333333333333,0
ER,100,3,0.12145598829792463,1.7176470588235293,0.12161616161616162,0.97,0.9806451612903225,310,1.0,0
ER,100,3,0.1243676044557516,1.7588235294117647,0.12505050505050505,0.97,0.9846625766871165,326,1.4,0
ER,100,3,0.12727922061357855,1.7999999999999998,0.12848484848484848,1.0,0.9779874213836478,318,1.2857142857142858,0
ER,100,3,0.0282842712474619,0.4,0.02707070707070707,0.03,0.5,2,1.0,1
ER,100,3,0.031195887405288864,0.44117647058823534,0.03151515151515152,0.03,0.3333333333333333,3,1.0,1
ER,100,3,0.03410750356311582,0.4823529411764706,0.03333333333333333,0.03,0.25,4,1.0,1
ER,100,3,0.03701911972094278,0.5235294117647059,0.03838383838383838,0.06,0.35294117647058826,17,1.5454545454545454,1
ER,100,3,0.039930735878769746,0.5647058823529413,0.040606060606060604,0.05,0.21428571428571427,14,1.7272727272727273,1
ER,100,3,0.042842352036596705,0.6058823529411765,0.04565656565656566,0.05,0.21428571428571427,14,1.5454545454545454,1
ER,100,3,0.045753968194423664,0.6470588235294118,0.04808080808080808,0.05,0.15789473684210525,19,1.625,1
ER,100,3,0.04866558435225063,0.6882352941176472,0.052525252525252523,0.08,0.3157894736842105,19,1.3076923076923077,1
ER,100,3,0.05157720051007758,0.7294117647058823,0.05131313131313131,0.08,0.3157894736842105,19,1.3076923076923077,1
ER,100,3,0.05448881666790455,0.7705882352941177,0.05515151515151515,0.05,0.1,30,1.2962962962962963,1
