model,N,p,p_over_pc,S,replicate
ER_classic,2000,0.0006529411764705882,1.3058823529411765,0.394,4
ER_classic,2000,0.0006647058823529412,1.3294117647058823,0.4735,4
ER_classic,2000,0.0006764705882352941,1.352941176470588,0.4685,4
ER_classic,2000,0.000688235294117647,1.3764705882352941,0.5275,4
ER_classic,2000,0.0007,1.4,0.4515,4
ER_classic,2000,0.0003,0.6,0.009,5
ER_classic,2000,0.0003117647058823529,0.6235294117647058,0.0115,5
ER_classic,2000,0.00032352941176470585,0.6470588235294117,0.006,5
ER_classic,2000,0.0003352941176470588,0.6705882352941176,0.0095,5
ER_classic,2000,0.00034705882352941173,0.6941176470588235,0.0125,5
ER_classic,2000,0.0003588235294117647,0.7176470588235293,0.0245,5
ER_classic,2000,0.0003705882352941176,0.7411764705882352,0.0125,5
ER_classic,2000,0.00038235294117647055,0.7647058823529411,0.0135,5
ER_classic,2000,0.0003941176470588235,0.7882352941176469,0.0175,5
ER_classic,2000,0.00040588235294117644,0.8117647058823528,0.0315,5
ER_classic,2000,0.0004176470588235294,0.8352941176470587,0.029,5
ER_classic,2000,0.00042941176470588237,0.8588235294117648,0.0195,5
ER_classic,2000,0.0004411764705882353,0.8823529411764706,0.033,5
ER_classic,2000,0.00045294117647058825,0.9058823529411765,0.019,5
ER_classic,2000,0.0004647058823529412,0.9294117647058824,0.0205,5
ER_classic,2000,0.00047647058823529413,0.9529411764705883,0.0305,5
ER_classic,2000,0.00048823529411764707,0.9764705882352941,0.051,5
ER_classic,2000,0.0005,1.0,0.0905,5
ER_classic,2000,0.000511764705882353,1.0235294117647058,0.04,5
ER_classic,2000,0.0005235294117647059,1.0470588235294118,0.096,5
ER_classic,2000,0.0005352941176470588,1.0705882352941176,0.108,5
ER_classic,2000,0.0005470588235294118,1.0941176470588234,0.1405,5
ER_classic,2000,0.0005588235294117647,1.1176470588235294,0.252,5
ER_classic,2000,0.0005705882352941177,1.1411764705882352,0.2415,5
ER_classic,2000,0.0005823529411764706,1.1647058823529413,0.3175,5
ER_classic,2000,0.0005941176470588235,1.188235294117647,0.267,5
ER_classic,2000,0.0006058823529411765,1.2117647058823529,0.2875,5
ER_classic,2000,0.0006176470588235294,1.2352941176470589,0.359,5
ER_classic,2000,0.0006294117647058824,1.2588235294117647,0.437,5
ER_classic,2000,0.0006411764705882353,1.2823529411764705,0.3615,5
ER_classic,2000,0.0006529411764705882,1.3058823529411765,0.4165,5
ER_classic,2000,0.0006647058823529412,1.3294117647058823,0.4995,5
ER_classic,2000,0.0006764705882352941,1.352941176470588,0.3765,5
ER_classic,2000,0.000688235294117647,1.3764705882352941,0.482,5
ER_classic,2000,0.0007,1.4,0.462,5
ER_classic,2000,0.0003,0.6,0.0055,6
ER_classic,2000,0.0003117647058823529,0.6235294117647058,0.0135,6
ER_classic,2000,0.00032352941176470585,0.6470588235294117,0.0135,6
ER_classic,2000,0.0003352941176470588,0.6705882352941176,0.0135,6
ER_classic,2000,0.00034705882352941173,0.6941176470588235,0.012,6
ER_classic,2000,0.0003588235294117647,0.7176470588235293,0.0195,6
ER_classic,2000,0.0003705882352941176,0.7411764705882352,0.019,6
ER_classic,2000,0.00038235294117647055,0.7647058823529411,0.015,6
ER_classic,2000,0.0003941176470588235,0.7882352941176469,0.0205,6
ER_classic,2000,0.00040588235294117644,0.8117647058823528,0.0255,6
ER_classic,2000,0.0004176470588235294,0.8352941176470587,0.0315,6
ER_classic,2000,0.00042941176470588237,0.8588235294117648,0.021,6
ER_classic,2000,0.0004411764705882353,0.8823529411764706,0.02,6
ER_classic,2000,0.00045294117647058825,0.9058823529411765,0.1165,6
ER_classic,2000,0.0004647058823529412,0.9294117647058824,0.0635,6
ER_classic,2000,0.00047647058823529413,0.9529411764705883,0.039,6
ER_classic,2000,0.00048823529411764707,0.9764705882352941,0.0525,6
ER_classic,2000,0.0005,1.0,0.0475,6
ER_classic,2000,0.000511764705882353,1.0235294117647058,0.1115,6
ER_classic,2000,0.0005235294117647059,1.0470588235294118,0.116,6
ER_classic,2000,0.0005352941176470588,1.0705882352941176,0.0915,6
ER_classic,2000,0.0005470588235294118,1.0941176470588234,0.0755,6
ER_classic,2000,0.0005588235294117647,1.1176470588235294,0.098,6
ER_classic,2000,0.0005705882352941177,1.1411764705882352,0.319,6
ER_classic,2000,0.0005823529411764706,1.1647058823529413,0.1835,6
ER_classic,2000,0.0005941176470588235,1.188235294117647,0.2925,6
ER_classic,2000,0.0006058823529411765,1.2117647058823529,0.362,6
ER_classic,2000,0.0006176470588235294,1.2352941176470589,0.31,6
ER_classic,2000,0.0006294117647058824,1.2588235294117647,0.3365,6
ER_classic,2000,0.0006411764705882353,1.2823529411764705,0.46,6
ER_classic,2000,0.0006529411764705882,1.3058823529411765,0.417,6
ER_classic,2000,0.0006647058823529412,1.3294117647058823,0.4495,6
ER_classic,2000,0.0006764705882352941,1.352941176470588,0.4955,6
ER_classic,2000,0.000688235294117647,1.3764705882352941,0.5185,6
ER_classic,2000,0.0007,1.4,0.5615,6
ER_classic,2000,0.0003,0.6,0.0085,7
ER_classic,2000,0.0003117647058823529,0.6235294117647058,0.007,7
ER_classic,2000,0.00032352941176470585,0.6470588235294117,0.0105,7
ER_classic,2000,0.0003352941176470588,0.6705882352941176,0.012,7
ER_classic,2000,0.00034705882352941173,0.6941176470588235,0.0095,7
ER_classic,2000,0.0003588235294117647,0.7176470588235293,0.0205,7
ER_classic,2000,0.0003705882352941176,0.7411764705882352,0.0115,7
ER_classic,2000,0.00038235294117647055,0.7647058823529411,0.0245,7
ER_classic,2000,0.0003941176470588235,0.7882352941176469,0.033,7
ER_classic,2000,0.00040588235294117644,0.8117647058823528,0.0175,7
ER_classic,2000,0.0004176470588235294,0.8352941176470587,0.021,7
ER_classic,2000,0.00042941176470588237,0.8588235294117648,0.041,7
ER_classic,2000,0.0004411764705882353,0.8823529411764706,0.0195,7
ER_classic,2000,0.00045294117647058825,0.9058823529411765,0.0365,7
ER_classic,2000,0.0004647058823529412,0.9294117647058824,0.029,7
ER_classic,2000,0.00047647058823529413,0.9529411764705883,0.022,7
ER_classic,2000,0.00048823529411764707,0.9764705882352941,0.0305,7
ER_classic,2000,0.0005,1.0,0.177,7
ER_classic,2000,0.000511764705882353,1.0235294117647058,0.0745,7
ER_classic,2000,0.0005235294117647059,1.0470588235294118,0.055,7
ER_classic,2000,0.0005352941176470588,1.0705882352941176,0.143,7
ER_classic,2000,0.0005470588235294118,1.0941176470588234,0.3355,7
ER_classic,2000,0.0005588235294117647,1.1176470588235294,0.2475,7
ER_classic,2000,0.0005705882352941177,1.1411764705882352,0.314,7
ER_classic,2000,0.0005823529411764706,1.1647058823529413,0.1405,7
ER_classic,2000,0.0005941176470588235,1.188235294117647,0.3405,7
ER_classic,2000,0.0006058823529411765,1.2117647058823529,0.3035,7
ER_classic,2000,0.0006176470588235294,1.2352941176470589,0.403,7
ER_classic,2000,0.0006294117647058824,1.2588235294117647,0.427,7
ER_classic,2000,0.0006411764705882353,1.2823529411764705,0.406,7
ER_classic,2000,0.0006529411764705882,1.3058823529411765,0.456,7
ER_classic,2000,0.0006647058823529412,1.3294117647058823,0.404,7
ER_classic,2000,0.0006764705882352941,1.352941176470588,0.521,7
ER_classic,2000,0.000688235294117647,1.3764705882352941,0.484,7
ER_classic,2000,0.0007,1.4,0.547,7
ER_classic,2000,0.0003,0.6,0.0135,8
ER_classic,2000,0.0003117647058823529,0.6235294117647058,0.0145,8
ER_classic,2000,0.00032352941176470585,0.6470588235294117,0.009,8
ER_classic,2000,0.0003352941176470588,0.6705882352941176,0.009,8
ER_classic,2000,0.00034705882352941173,0.6941176470588235,0.015,8
ER_classic,2000,0.0003588235294117647,0.7176470588235293,0.0115,8
ER_classic,2000,0.0003705882352941176,0.7411764705882352,0.0155,8
ER_classic,2000,0.00038235294117647055,0.7647058823529411,0.016,8
ER_classic,2000,0.0003941176470588235,0.7882352941176469,0.0095,8
ER_classic,2000,0.00040588235294117644,0.8117647058823528,0.0415,8
ER_classic,2000,0.0004176470588235294,0.8352941176470587,0.018,8
ER_classic,2000,0.00042941176470588237,0.8588235294117648,0.0255,8
ER_classic,2000,0.0004411764705882353,0.8823529411764706,0.0335,8
ER_classic,2000,0.00045294117647058825,0.9058823529411765,0.018,8
ER_classic,2000,0.0004647058823529412,0.9294117647058824,0.0295,8
ER_classic,2000,0.00047647058823529413,0.9529411764705883,0.0655,8
ER_classic,2000,0.00048823529411764707,0.9764705882352941,0.1155,8
ER_classic,2000,0.0005,1.0,0.044,8
ER_classic,2000,0.000511764705882353,1.0235294117647058,0.062,8
ER_classic,2000,0.0005235294117647059,1.0470588235294118,0.034,8
ER_classic,2000,0.0005352941176470588,1.0705882352941176,0.095,8
ER_classic,2000,0.0005470588235294118,1.0941176470588234,0.1,8
ER_classic,2000,0.0005588235294117647,1.1176470588235294,0.2675,8
ER_classic,2000,0.0005705882352941177,1.1411764705882352,0.199,8
ER_classic,2000,0.0005823529411764706,1.1647058823529413,0.3365,8
ER_classic,2000,0.0005941176470588235,1.188235294117647,0.269,8
ER_classic,2000,0.0006058823529411765,1.2117647058823529,0.328,8
ER_classic,2000,0.0006176470588235294,1.2352941176470589,0.355,8
ER_classic,2000,0.0006294117647058824,1.2588235294117647,0.376,8
ER_classic,2000,0.0006411764705882353,1.2823529411764705,0.405,8
ER_classic,2000,0.0006529411764705882,1.3058823529411765,0.3585,8
ER_classic,2000,0.0006647058823529412,1.3294117647058823,0.499,8
ER_classic,2000,0.0006764705882352941,1.352941176470588,0.522,8
ER_classic,2000,0.000688235294117647,1.3764705882352941,0.4605,8
ER_classic,2000,0.0007,1.4,0.458,8
ER_classic,2000,0.0003,0.6,0.0115,9
ER_classic,2000,0.0003117647058823529,0.6235294117647058,0.009,9
ER_classic,2000,0.00032352941176470585,0.6470588235294117,0.0095,9
ER_classic,2000,0.0003352941176470588,0.6705882352941176,0.011,9
ER_classic,2000,0.00034705882352941173,0.6941176470588235,0.0125,9
ER_classic,2000,0.0003588235294117647,0.7176470588235293,0.009,9
ER_classic,2000,0.0003705882352941176,0.7411764705882352,0.0085,9
ER_classic,2000,0.00038235294117647055,0.7647058823529411,0.019,9
ER_classic,2000,0.0003941176470588235,0.7882352941176469,0.0135,9
ER_classic,2000,0.00040588235294117644,0.8117647058823528,0.0145,9
ER_classic,2000,0.0004176470588235294,0.8352941176470587,0.016,9
ER_classic,2000,0.00042941176470588237,0.8588235294117648,0.031,9
ER_classic,2000,0.0004411764705882353,0.8823529411764706,0.033,9
ER_classic,2000,0.00045294117647058825,0.9058823529411765,0.0275,9
ER_classic,2000,0.0004647058823529412,0.9294117647058824,0.0505,9
ER_classic,2000,0.00047647058823529413,0.9529411764705883,0.0505,9
ER_classic,2000,0.00048823529411764707,0.9764705882352941,0.0535,9
ER_classic,2000,0.0005,1.0,0.0275,9
ER_classic,2000,0.000511764705882353,1.0235294117647058,0.1465,9
ER_classic,2000,0.0005235294117647059,1.0470588235294118,0.153,9
ER_classic,2000,0.0005352941176470588,1.0705882352941176,0.099,9
ER_classic,2000,0.0005470588235294118,1.0941176470588234,0.1925,9
ER_classic,2000,0.0005588235294117647,1.1176470588235294,0.12,9
ER_classic,2000,0.0005705882352941177,1.1411764705882352,0.3255,9
ER_classic,2000,0.0005823529411764706,1.1647058823529413,0.315,9
ER_classic,2000,0.0005941176470588235,1.188235294117647,0.194,9
ER_classic,2000,0.0006058823529411765,1.2117647058823529,0.3455,9
ER_classic,2000,0.0006176470588235294,1.2352941176470589,0.328,9
ER_classic,2000,0.0006294117647058824,1.2588235294117647,0.423,9
ER_classic,2000,0.0006411764705882353,1.2823529411764705,0.435,9
ER_classic,2000,0.0006529411764705882,1.3058823529411765,0.4265,9
ER_classic,2000,0.0006647058823529412,1.3294117647058823,0.4675,9
ER_classic,2000,0.0006764705882352941,1.352941176470588,0.435,9
ER_classic,2000,0.000688235294117647,1.3764705882352941,0.473,9
ER_classic,2000,0.0007,1.4,0.5205,9
