nodeID_from,nodeID_to,country_name,country_ISO3,weight
1274,1274,Georgia,GEO,6105509.0
1274,1271,Georgia,GEO,12662.0
1274,1272,Georgia,GEO,11798.0
1274,1273,Georgia,GEO,40846.0
1274,1275,Georgia,GEO,23635.0
1274,1276,Georgia,GEO,18037.0
1274,1277,Georgia,GEO,24937.0
1274,1278,Georgia,GEO,11841.0
1274,1279,Georgia,GEO,23815.0
1274,1280,Georgia,GEO,50579.0
1274,1281,Georgia,GEO,17597.0
1274,1282,Georgia,GEO,351394.0
1271,1274,Georgia,GEO,12662.0
1271,1271,Georgia,GEO,6254815.0
1271,1272,Georgia,GEO,196634.0
1271,1273,Georgia,GEO,175967.0
1271,1275,Georgia,GEO,135240.0
1271,1276,Georgia,GEO,112421.0
1271,1277,Georgia,GEO,91297.0
1271,1278,Georgia,GEO,83742.0
1271,1279,Georgia,GEO,150138.0
1271,1280,Georgia,GEO,184533.0
1271,1281,Georgia,GEO,88807.0
1271,1282,Georgia,GEO,60781.0
1272,1274,Georgia,GEO,11798.0
1272,1271,Georgia,GEO,196634.0
1272,1272,Georgia,GEO,4352871.0
1272,1273,Georgia,GEO,259803.0
1272,1275,Georgia,GEO,90071.0
1272,1276,Georgia,GEO,106619.0
1272,1277,Georgia,GEO,108522.0
1272,1278,Georgia,GEO,114475.0
1272,1279,Georgia,GEO,172783.0
1272,1280,Georgia,GEO,320470.0
1272,1281,Georgia,GEO,118707.0
1272,1282,Georgia,GEO,81277.0
1273,1274,Georgia,GEO,40846.0
1273,1271,Georgia,GEO,175967.0
1273,1272,Georgia,GEO,259803.0
1273,1273,Georgia,GEO,474990.0
1273,1275,Georgia,GEO,144103.0
1273,1276,Georgia,GEO,253249.0
1273,1277,Georgia,GEO,209003.0
1273,1278,Georgia,GEO,348831.0
1273,1279,Georgia,GEO,260689.0
1273,1280,Georgia,GEO,654060.0
1273,1281,Georgia,GEO,451488.0
1273,1282,Georgia,GEO,241728.0
1275,1274,Georgia,GEO,23635.0
1275,1271,Georgia,GEO,135240.0
1275,1272,Georgia,GEO,90071.0
1275,1273,Georgia,GEO,144103.0
1275,1275,Georgia,GEO,2621044.0
1275,1276,Georgia,GEO,603406.0
1275,1277,Georgia,GEO,125100.0
1275,1278,Georgia,GEO,87487.0
1275,1279,Georgia,GEO,119837.0
1275,1280,Georgia,GEO,170960.0
1275,1281,Georgia,GEO,96663.0
1275,1282,Georgia,GEO,157746.0
1276,1274,Georgia,GEO,18037.0
1276,1271,Georgia,GEO,112421.0
1276,1272,Georgia,GEO,106619.0
1276,1273,Georgia,GEO,253249.0
