nodeID_from,nodeID_to,country_name,country_ISO3,weight
889,889,Dominican Republic,DOM,6742690.0
889,879,Dominican Republic,DOM,130360.0
889,880,Dominican Republic,DOM,113408.0
889,881,Dominican Republic,DOM,169507.0
889,882,Dominican Republic,DOM,69844.0
889,883,Dominican Republic,DOM,71388.0
889,884,Dominican Republic,DOM,58207.0
889,885,Dominican Republic,DOM,70750.0
889,886,Dominican Republic,DOM,54499.0
889,887,Dominican Republic,DOM,79994.0
889,888,Dominican Republic,DOM,140771.0
889,900,Dominican Republic,DOM,184004.0
889,890,Dominican Republic,DOM,253565.0
889,891,Dominican Republic,DOM,55339.0
889,892,Dominican Republic,DOM,60049.0
889,893,Dominican Republic,DOM,44563.0
889,894,Dominican Republic,DOM,68167.0
889,895,Dominican Republic,DOM,129978.0
889,896,Dominican Republic,DOM,249497.0
889,897,Dominican Republic,DOM,213872.0
889,898,Dominican Republic,DOM,70187.0
889,899,Dominican Republic,DOM,50743.0
889,904,Dominican Republic,DOM,154456.0
889,901,Dominican Republic,DOM,57883.0
889,902,Dominican Republic,DOM,147709.0
889,903,Dominican Republic,DOM,56124.0
889,905,Dominican Republic,DOM,65238.0
889,906,Dominican Republic,DOM,158848.0
889,907,Dominican Republic,DOM,52615.0
889,908,Dominican Republic,DOM,71371.0
889,909,Dominican Republic,DOM,49017.0
889,910,Dominican Republic,DOM,66725.0
879,889,Dominican Republic,DOM,130360.0
879,879,Dominican Republic,DOM,30451297.0
879,880,Dominican Republic,DOM,140186.0
879,881,Dominican Republic,DOM,272038.0
879,882,Dominican Republic,DOM,80139.0
879,883,Dominican Republic,DOM,52259.0
879,884,Dominican Republic,DOM,59166.0
879,885,Dominican Republic,DOM,57104.0
879,886,Dominican Republic,DOM,56232.0
879,887,Dominican Republic,DOM,95866.0
879,888,Dominican Republic,DOM,555528.0
879,900,Dominican Republic,DOM,1473377.0
879,890,Dominican Republic,DOM,98364.0
879,891,Dominican Republic,DOM,57200.0
879,892,Dominican Republic,DOM,57297.0
879,893,Dominican Republic,DOM,44860.0
879,894,Dominican Republic,DOM,74504.0
879,895,Dominican Republic,DOM,138512.0
879,896,Dominican Republic,DOM,78642.0
879,897,Dominican Republic,DOM,127858.0
879,898,Dominican Republic,DOM,74482.0
879,899,Dominican Republic,DOM,59077.0
879,904,Dominican Republic,DOM,601647.0
879,901,Dominican Republic,DOM,49773.0
879,902,Dominican Republic,DOM,251768.0
879,903,Dominican Republic,DOM,50357.0
879,905,Dominican Republic,DOM,108566.0
879,906,Dominican Republic,DOM,239427.0
879,907,Dominican Republic,DOM,48054.0
879,908,Dominican Republic,DOM,83462.0
879,909,Dominican Republic,DOM,50716.0
879,910,Dominican Republic,DOM,76000.0
880,889,Dominican Republic,DOM,113408.0
880,879,Dominican Republic,DOM,140186.0
880,880,Dominican Republic,DOM,2752264.0
880,881,Dominican Republic,DOM,110888.0
880,882,Dominican Republic,DOM,467405.0
880,883,Dominican Republic,DOM,67258.0
880,884,Dominican Republic,DOM,92339.0
880,885,Dominican Republic,DOM,98559.0
880,886,Dominican Republic,DOM,57788.0
880,887,Dominican Republic,DOM,129927.0
880,888,Dominican Republic,DOM,179471.0
880,900,Dominican Republic,DOM,129372.0
880,890,Dominican Republic,DOM,78818.0
880,891,Dominican Republic,DOM,107616.0
880,892,Dominican Republic,DOM,114451.0
880,893,Dominican Republic,DOM,53534.0
880,894,Dominican Republic,DOM,121176.0
880,895,Dominican Republic,DOM,100529.0
880,896,Dominican Republic,DOM,93987.0
880,897,Dominican Republic,DOM,110841.0
880,898,Dominican Republic,DOM,305586.0
880,899,Dominican Republic,DOM,51252.0
880,904,Dominican Republic,DOM,124008.0
880,901,Dominican Republic,DOM,56927.0
880,902,Dominican Republic,DOM,104966.0
880,903,Dominican Republic,DOM,67831.0
880,905,Dominican Republic,DOM,66822.0
880,906,Dominican Republic,DOM,93887.0
880,907,Dominican Republic,DOM,77081.0
880,908,Dominican Republic,DOM,716483.0
880,909,Dominican Republic,DOM,66881.0
880,910,Dominican Republic,DOM,396922.0
881,889,Dominican Republic,DOM,169507.0
881,879,Dominican Republic,DOM,272038.0
881,880,Dominican Republic,DOM,110888.0
881,881,Dominican Republic,DOM,27385349.0
881,882,Dominican Republic,DOM,92974.0
881,883,Dominican Republic,DOM,60032.0
881,884,Dominican Republic,DOM,61750.0
881,885,Dominican Republic,DOM,66157.0
881,886,Dominican Republic,DOM,81559.0
881,887,Dominican Republic,DOM,133383.0
881,888,Dominican Republic,DOM,187164.0
881,900,Dominican Republic,DOM,182315.0
881,890,Dominican Republic,DOM,123554.0
881,891,Dominican Republic,DOM,59082.0
881,892,Dominican Republic,DOM,70594.0
881,893,Dominican Republic,DOM,51684.0
881,894,Dominican Republic,DOM,85780.0
881,895,Dominican Republic,DOM,206271.0
881,896,Dominican Republic,DOM,93845.0
881,897,Dominican Republic,DOM,645392.0
881,898,Dominican Republic,DOM,92774.0
881,899,Dominican Republic,DOM,80821.0
881,904,Dominican Republic,DOM,132718.0
881,901,Dominican Republic,DOM,72852.0
881,902,Dominican Republic,DOM,287842.0
881,903,Dominican Republic,DOM,72811.0
881,905,Dominican Republic,DOM,297132.0
881,906,Dominican Republic,DOM,287875.0
881,907,Dominican Republic,DOM,59391.0
881,908,Dominican Republic,DOM,96805.0
881,909,Dominican Republic,DOM,55514.0
881,910,Dominican Republic,DOM,81144.0
882,889,Dominican Republic,DOM,69844.0
882,879,Dominican Republic,DOM,80139.0
882,880,Dominican Republic,DOM,467405.0
882,881,Dominican Republic,DOM,92974.0
882,882,Dominican Republic,DOM,5024427.0
882,883,Dominican Republic,DOM,45944.0
882,884,Dominican Republic,DOM,56644.0
882,885,Dominican Republic,DOM,58687.0
882,886,Dominican Republic,DOM,40913.0
882,887,Dominican Republic,DOM,80837.0
882,888,Dominican Republic,DOM,108474.0
882,900,Dominican Republic,DOM,80569.0
882,890,Dominican Republic,DOM,68028.0
882,891,Dominican Republic,DOM,53705.0
882,892,Dominican Republic,DOM,52193.0
882,893,Dominican Republic,DOM,36142.0
882,894,Dominican Republic,DOM,133374.0
882,895,Dominican Republic,DOM,77298.0
882,896,Dominican Republic,DOM,57206.0
882,897,Dominican Republic,DOM,78485.0
882,898,Dominican Republic,DOM,254969.0
882,899,Dominican Republic,DOM,39429.0
882,904,Dominican Republic,DOM,75802.0
882,901,Dominican Republic,DOM,42754.0
882,902,Dominican Republic,DOM,85100.0
882,903,Dominican Republic,DOM,42792.0
882,905,Dominican Republic,DOM,49255.0
882,906,Dominican Republic,DOM,72115.0
