nodeID_from,nodeID_to,country_name,country_ISO3,weight
969,969,Ecuador,ECU,1392462.0
969,959,Ecuador,ECU,18807.0
969,960,Ecuador,ECU,19520.0
969,961,Ecuador,ECU,102612.0
969,962,Ecuador,ECU,16995.0
969,963,Ecuador,ECU,13333.0
969,964,Ecuador,ECU,221239.0
969,965,Ecuador,ECU,31136.0
969,966,Ecuador,ECU,22000.0
969,967,Ecuador,ECU,40666.0
969,968,Ecuador,ECU,25249.0
969,975,Ecuador,ECU,28590.0
969,970,Ecuador,ECU,14516.0
969,971,Ecuador,ECU,19616.0
969,972,Ecuador,ECU,20222.0
969,973,Ecuador,ECU,26136.0
969,974,Ecuador,ECU,109000.0
969,976,Ecuador,ECU,248831.0
969,977,Ecuador,ECU,14685.0
969,978,Ecuador,ECU,43882.0
969,979,Ecuador,ECU,25694.0
969,980,Ecuador,ECU,86081.0
969,981,Ecuador,ECU,15013.0
969,982,Ecuador,ECU,33753.0
959,969,Ecuador,ECU,18807.0
959,959,Ecuador,ECU,250471.0
959,960,Ecuador,ECU,12169.0
959,961,Ecuador,ECU,17338.0
959,962,Ecuador,ECU,82495.0
959,963,Ecuador,ECU,52445.0
959,964,Ecuador,ECU,20965.0
959,965,Ecuador,ECU,22295.0
959,966,Ecuador,ECU,25645.0
959,967,Ecuador,ECU,20599.0
959,968,Ecuador,ECU,15816.0
959,975,Ecuador,ECU,36256.0
959,970,Ecuador,ECU,71017.0
959,971,Ecuador,ECU,34923.0
959,972,Ecuador,ECU,22972.0
959,973,Ecuador,ECU,16171.0
959,974,Ecuador,ECU,15161.0
959,976,Ecuador,ECU,44047.0
959,977,Ecuador,ECU,9930.0
959,978,Ecuador,ECU,33441.0
959,979,Ecuador,ECU,17006.0
959,980,Ecuador,ECU,37236.0
959,981,Ecuador,ECU,59337.0
959,982,Ecuador,ECU,99875.0
960,969,Ecuador,ECU,19520.0
960,959,Ecuador,ECU,12169.0
960,960,Ecuador,ECU,2417054.0
960,961,Ecuador,ECU,20889.0
960,962,Ecuador,ECU,12582.0
960,963,Ecuador,ECU,14295.0
960,964,Ecuador,ECU,29975.0
960,965,Ecuador,ECU,51735.0
960,966,Ecuador,ECU,37095.0
960,967,Ecuador,ECU,41144.0
960,968,Ecuador,ECU,107871.0
960,975,Ecuador,ECU,46737.0
960,970,Ecuador,ECU,12776.0
960,971,Ecuador,ECU,30160.0
960,972,Ecuador,ECU,42787.0
960,973,Ecuador,ECU,39943.0
960,974,Ecuador,ECU,22114.0
960,976,Ecuador,ECU,20588.0
960,977,Ecuador,ECU,390350.0
960,978,Ecuador,ECU,36505.0
960,979,Ecuador,ECU,45181.0
960,980,Ecuador,ECU,13602.0
960,981,Ecuador,ECU,51215.0
960,982,Ecuador,ECU,50162.0
961,969,Ecuador,ECU,102612.0
961,959,Ecuador,ECU,17338.0
961,960,Ecuador,ECU,20889.0
961,961,Ecuador,ECU,2816904.0
961,962,Ecuador,ECU,13958.0
961,963,Ecuador,ECU,12959.0
961,964,Ecuador,ECU,69376.0
961,965,Ecuador,ECU,36682.0
961,966,Ecuador,ECU,52350.0
961,967,Ecuador,ECU,38048.0
961,968,Ecuador,ECU,46097.0
961,975,Ecuador,ECU,22522.0
961,970,Ecuador,ECU,15887.0
961,971,Ecuador,ECU,37792.0
961,972,Ecuador,ECU,50369.0
961,973,Ecuador,ECU,23216.0
961,974,Ecuador,ECU,859826.0
961,976,Ecuador,ECU,34279.0
961,977,Ecuador,ECU,15739.0
961,978,Ecuador,ECU,26573.0
961,979,Ecuador,ECU,23366.0
961,980,Ecuador,ECU,148539.0
961,981,Ecuador,ECU,13552.0
961,982,Ecuador,ECU,87516.0
962,969,Ecuador,ECU,16995.0
962,959,Ecuador,ECU,82495.0
962,960,Ecuador,ECU,12582.0
962,961,Ecuador,ECU,13958.0
