nodeID_from,nodeID_to,country_name,country_ISO3,weight
2100,2100,Namibia,NAM,24363720.0
2100,2096,Namibia,NAM,1985184.0
2100,2097,Namibia,NAM,1975427.0
2100,2098,Namibia,NAM,2299699.0
2100,2099,Namibia,NAM,1259200.0
2100,2101,Namibia,NAM,2710534.0
2100,2102,Namibia,NAM,6752327.0
2100,2103,Namibia,NAM,1419947.0
2100,2104,Namibia,NAM,2421217.0
2100,2105,Namibia,NAM,1754099.0
2100,2106,Namibia,NAM,1463036.0
2100,2107,Namibia,NAM,2401584.0
2100,2108,Namibia,NAM,1693855.0
2096,2100,Namibia,NAM,1985184.0
2096,2096,Namibia,NAM,7267365.0
2096,2097,Namibia,NAM,3595264.0
2096,2098,Namibia,NAM,2123236.0
2096,2099,Namibia,NAM,1556372.0
2096,2101,Namibia,NAM,2536612.0
2096,2102,Namibia,NAM,831367.0
2096,2103,Namibia,NAM,1698948.0
2096,2104,Namibia,NAM,2650640.0
2096,2105,Namibia,NAM,1733710.0
2096,2106,Namibia,NAM,4063687.0
2096,2107,Namibia,NAM,1229181.0
2096,2108,Namibia,NAM,4068550.0
2097,2100,Namibia,NAM,1975427.0
2097,2096,Namibia,NAM,3595264.0
2097,2097,Namibia,NAM,12838610.0
2097,2098,Namibia,NAM,3165760.0
2097,2099,Namibia,NAM,1542782.0
2097,2101,Namibia,NAM,2549243.0
2097,2102,Namibia,NAM,1340245.0
2097,2103,Namibia,NAM,1811661.0
2097,2104,Namibia,NAM,2300629.0
2097,2105,Namibia,NAM,2197912.0
2097,2106,Namibia,NAM,2507491.0
2097,2107,Namibia,NAM,1650691.0
2097,2108,Namibia,NAM,2216650.0
2098,2100,Namibia,NAM,2299699.0
2098,2096,Namibia,NAM,2123236.0
2098,2097,Namibia,NAM,3165760.0
2098,2098,Namibia,NAM,9764424.0
2098,2099,Namibia,NAM,1853590.0
2098,2101,Namibia,NAM,2886765.0
2098,2102,Namibia,NAM,2206973.0
2098,2103,Namibia,NAM,1904738.0
2098,2104,Namibia,NAM,2432502.0
2098,2105,Namibia,NAM,4660994.0
2098,2106,Namibia,NAM,1642570.0
2098,2107,Namibia,NAM,2707576.0
2098,2108,Namibia,NAM,1850571.0
2099,2100,Namibia,NAM,1259200.0
2099,2096,Namibia,NAM,1556372.0
2099,2097,Namibia,NAM,1542782.0
2099,2098,Namibia,NAM,1853590.0
2099,2099,Namibia,NAM,39221170.0
2099,2101,Namibia,NAM,1326600.0
2099,2102,Namibia,NAM,764936.0
2099,2103,Namibia,NAM,3218341.0
2099,2104,Namibia,NAM,2176605.0
2099,2105,Namibia,NAM,1219241.0
2099,2106,Namibia,NAM,1210377.0
2099,2107,Namibia,NAM,1361328.0
2099,2108,Namibia,NAM,1205324.0
2101,2100,Namibia,NAM,2710534.0
2101,2096,Namibia,NAM,2536612.0
2101,2097,Namibia,NAM,2549243.0
2101,2098,Namibia,NAM,2886765.0
2101,2099,Namibia,NAM,1326600.0
2101,2101,Namibia,NAM,6392620.0
2101,2102,Namibia,NAM,2706268.0
2101,2103,Namibia,NAM,1526147.0
2101,2104,Namibia,NAM,2386820.0
2101,2105,Namibia,NAM,3451139.0
2101,2106,Namibia,NAM,2013513.0
2101,2107,Namibia,NAM,2064748.0
2101,2108,Namibia,NAM,2192285.0
2102,2100,Namibia,NAM,6752327.0
2102,2096,Namibia,NAM,831367.0
2102,2097,Namibia,NAM,1340245.0
2102,2098,Namibia,NAM,2206973.0
2102,2099,Namibia,NAM,764936.0
2102,2101,Namibia,NAM,2706268.0
2102,2102,Namibia,NAM,27664622.0
2102,2103,Namibia,NAM,826596.0
2102,2104,Namibia,NAM,2379075.0
2102,2105,Namibia,NAM,1610437.0
2102,2106,Namibia,NAM,591725.0
2102,2107,Namibia,NAM,3071065.0
2102,2108,Namibia,NAM,602337.0
2103,2100,Namibia,NAM,1419947.0
2103,2096,Namibia,NAM,1698948.0
2103,2097,Namibia,NAM,1811661.0
2103,2098,Namibia,NAM,1904738.0
2103,2099,Namibia,NAM,3218341.0
2103,2101,Namibia,NAM,1526147.0
2103,2102,Namibia,NAM,826596.0
2103,2103,Namibia,NAM,20127541.0
2103,2104,Namibia,NAM,2144496.0
2103,2105,Namibia,NAM,1195895.0
2103,2106,Namibia,NAM,1415462.0
2103,2107,Namibia,NAM,1245481.0
2103,2108,Namibia,NAM,1342001.0
2104,2100,Namibia,NAM,2421217.0
2104,2096,Namibia,NAM,2650640.0
2104,2097,Namibia,NAM,2300629.0
2104,2098,Namibia,NAM,2432502.0
2104,2099,Namibia,NAM,2176605.0
2104,2101,Namibia,NAM,2386820.0
2104,2102,Namibia,NAM,2379075.0
2104,2103,Namibia,NAM,2144496.0
2104,2104,Namibia,NAM,3012404.0
2104,2105,Namibia,NAM,2021893.0
2104,2106,Namibia,NAM,2290208.0
2104,2107,Namibia,NAM,2856774.0
2104,2108,Namibia,NAM,2453763.0
2105,2100,Namibia,NAM,1754099.0
2105,2096,Namibia,NAM,1733710.0
2105,2097,Namibia,NAM,2197912.0
2105,2098,Namibia,NAM,4660994.0
2105,2099,Namibia,NAM,1219241.0
2105,2101,Namibia,NAM,3451139.0
2105,2102,Namibia,NAM,1610437.0
2105,2103,Namibia,NAM,1195895.0
2105,2104,Namibia,NAM,2021893.0
2105,2105,Namibia,NAM,40639708.0
2105,2106,Namibia,NAM,1100496.0
2105,2107,Namibia,NAM,2111457.0
2105,2108,Namibia,NAM,2017237.0
2106,2100,Namibia,NAM,1463036.0
2106,2096,Namibia,NAM,4063687.0
2106,2097,Namibia,NAM,2507491.0
2106,2098,Namibia,NAM,1642570.0
2106,2099,Namibia,NAM,1210377.0
2106,2101,Namibia,NAM,2013513.0
2106,2102,Namibia,NAM,591725.0
2106,2103,Namibia,NAM,1415462.0
2106,2104,Namibia,NAM,2290208.0
2106,2105,Namibia,NAM,1100496.0
2106,2106,Namibia,NAM,13675003.0
2106,2107,Namibia,NAM,906700.0
2106,2108,Namibia,NAM,2260889.0
2107,2100,Namibia,NAM,2401584.0
2107,2096,Namibia,NAM,1229181.0
2107,2097,Namibia,NAM,1650691.0
2107,2098,Namibia,NAM,2707576.0
2107,2099,Namibia,NAM,1361328.0
2107,2101,Namibia,NAM,2064748.0
2107,2102,Namibia,NAM,3071065.0
2107,2103,Namibia,NAM,1245481.0
2107,2104,Namibia,NAM,2856774.0
2107,2105,Namibia,NAM,2111457.0
2107,2106,Namibia,NAM,906700.0
2107,2107,Namibia,NAM,39413221.0
2107,2108,Namibia,NAM,1029049.0
2108,2100,Namibia,NAM,1693855.0
2108,2096,Namibia,NAM,4068550.0
2108,2097,Namibia,NAM,2216650.0
2108,2098,Namibia,NAM,1850571.0
2108,2099,Namibia,NAM,1205324.0
2108,2101,Namibia,NAM,2192285.0
2108,2102,Namibia,NAM,602337.0
2108,2103,Namibia,NAM,1342001.0
2108,2104,Namibia,NAM,2453763.0
2108,2105,Namibia,NAM,2017237.0
2108,2106,Namibia,NAM,2260889.0
2108,2107,Namibia,NAM,1029049.0
2108,2108,Namibia,NAM,14761564.0
