nodeID_from,nodeID_to,country_name,country_ISO3,weight
1383,1383,Hungary,HUN,452533.0
1383,1384,Hungary,HUN,259597.0
1383,1385,Hungary,HUN,115284.0
1383,1386,Hungary,HUN,100358.0
1383,1387,Hungary,HUN,95889.0
1383,1388,Hungary,HUN,80034.0
1383,1389,Hungary,HUN,74727.0
1383,1390,Hungary,HUN,88930.0
1383,1391,Hungary,HUN,82680.0
1383,1392,Hungary,HUN,95703.0
1383,1393,Hungary,HUN,81585.0
1383,1394,Hungary,HUN,88782.0
1383,1395,Hungary,HUN,117968.0
1383,1396,Hungary,HUN,126958.0
1383,1397,Hungary,HUN,87265.0
1383,1398,Hungary,HUN,95651.0
1383,1399,Hungary,HUN,99284.0
1383,1400,Hungary,HUN,87739.0
1383,1401,Hungary,HUN,88962.0
1383,1402,Hungary,HUN,85195.0
1384,1383,Hungary,HUN,259597.0
1384,1384,Hungary,HUN,869671.0
1384,1385,Hungary,HUN,112534.0
1384,1386,Hungary,HUN,97069.0
1384,1387,Hungary,HUN,62045.0
1384,1388,Hungary,HUN,50874.0
1384,1389,Hungary,HUN,43772.0
1384,1390,Hungary,HUN,51876.0
1384,1391,Hungary,HUN,49873.0
1384,1392,Hungary,HUN,63076.0
1384,1393,Hungary,HUN,57793.0
1384,1394,Hungary,HUN,60364.0
1384,1395,Hungary,HUN,109113.0
1384,1396,Hungary,HUN,174837.0
1384,1397,Hungary,HUN,58224.0
1384,1398,Hungary,HUN,127396.0
1384,1399,Hungary,HUN,67965.0
1384,1400,Hungary,HUN,110516.0
1384,1401,Hungary,HUN,66027.0
1384,1402,Hungary,HUN,58503.0
1385,1383,Hungary,HUN,115284.0
1385,1384,Hungary,HUN,112534.0
1385,1385,Hungary,HUN,3567564.0
1385,1386,Hungary,HUN,204487.0
1385,1387,Hungary,HUN,242016.0
1385,1388,Hungary,HUN,78369.0
1385,1389,Hungary,HUN,58870.0
1385,1390,Hungary,HUN,66317.0
1385,1391,Hungary,HUN,74107.0
1385,1392,Hungary,HUN,143828.0
1385,1393,Hungary,HUN,262876.0
1385,1394,Hungary,HUN,43688.0
1385,1395,Hungary,HUN,49259.0
1385,1396,Hungary,HUN,46798.0
1385,1397,Hungary,HUN,40965.0
1385,1398,Hungary,HUN,49178.0
1385,1399,Hungary,HUN,44409.0
1385,1400,Hungary,HUN,97818.0
1385,1401,Hungary,HUN,50336.0
1385,1402,Hungary,HUN,47324.0
1386,1383,Hungary,HUN,100358.0
1386,1384,Hungary,HUN,97069.0
1386,1385,Hungary,HUN,204487.0
1386,1386,Hungary,HUN,5377151.0
1386,1387,Hungary,HUN,101155.0
1386,1388,Hungary,HUN,220604.0
1386,1389,Hungary,HUN,59199.0
1386,1390,Hungary,HUN,51562.0
1386,1391,Hungary,HUN,45535.0
1386,1392,Hungary,HUN,61609.0
1386,1393,Hungary,HUN,48471.0
1386,1394,Hungary,HUN,46729.0
1386,1395,Hungary,HUN,51489.0
1386,1396,Hungary,HUN,57143.0
1386,1397,Hungary,HUN,49421.0
1386,1398,Hungary,HUN,50278.0
1386,1399,Hungary,HUN,54853.0
1386,1400,Hungary,HUN,46118.0
1386,1401,Hungary,HUN,60485.0
1386,1402,Hungary,HUN,40813.0
1387,1383,Hungary,HUN,95889.0
1387,1384,Hungary,HUN,62045.0
1387,1385,Hungary,HUN,242016.0
1387,1386,Hungary,HUN,101155.0
1387,1387,Hungary,HUN,5297971.0
1387,1388,Hungary,HUN,261317.0
