nodeID_from,nodeID_to,country_name,country_ISO3,weight
1769,1769,Laos,LAO,16124188.0
1769,1760,Laos,LAO,200907.0
1769,1761,Laos,LAO,490384.0
1769,1762,Laos,LAO,262264.0
1769,1763,Laos,LAO,290728.0
1769,1764,Laos,LAO,204566.0
1769,1765,Laos,LAO,1195341.0
1769,1766,Laos,LAO,169557.0
1769,1767,Laos,LAO,213347.0
1769,1768,Laos,LAO,177062.0
1769,1770,Laos,LAO,101353.0
1769,1771,Laos,LAO,224512.0
1769,1772,Laos,LAO,663483.0
1769,1773,Laos,LAO,209217.0
1769,1774,Laos,LAO,237297.0
1769,1775,Laos,LAO,148368.0
1769,1776,Laos,LAO,206923.0
1769,1777,Laos,LAO,205157.0
1760,1769,Laos,LAO,200907.0
1760,1760,Laos,LAO,19064738.0
1760,1761,Laos,LAO,164218.0
1760,1762,Laos,LAO,129479.0
1760,1763,Laos,LAO,370528.0
1760,1764,Laos,LAO,200036.0
1760,1765,Laos,LAO,171165.0
1760,1766,Laos,LAO,218301.0
1760,1767,Laos,LAO,240832.0
1760,1768,Laos,LAO,233496.0
1760,1770,Laos,LAO,252261.0
1760,1771,Laos,LAO,181472.0
1760,1772,Laos,LAO,134351.0
1760,1773,Laos,LAO,255406.0
1760,1774,Laos,LAO,132823.0
1760,1775,Laos,LAO,615928.0
1760,1776,Laos,LAO,420868.0
1760,1777,Laos,LAO,1018656.0
1761,1769,Laos,LAO,490384.0
1761,1760,Laos,LAO,164218.0
1761,1761,Laos,LAO,5630531.0
1761,1762,Laos,LAO,369899.0
1761,1763,Laos,LAO,234234.0
1761,1764,Laos,LAO,140857.0
1761,1765,Laos,LAO,917447.0
1761,1766,Laos,LAO,141792.0
1761,1767,Laos,LAO,167320.0
1761,1768,Laos,LAO,144199.0
1761,1770,Laos,LAO,81572.0
1761,1771,Laos,LAO,154166.0
1761,1772,Laos,LAO,645770.0
1761,1773,Laos,LAO,170700.0
1761,1774,Laos,LAO,218800.0
1761,1775,Laos,LAO,112630.0
1761,1776,Laos,LAO,158177.0
1761,1777,Laos,LAO,172079.0
1762,1769,Laos,LAO,262264.0
1762,1760,Laos,LAO,129479.0
1762,1761,Laos,LAO,369899.0
1762,1762,Laos,LAO,3078622.0
1762,1763,Laos,LAO,249349.0
1762,1764,Laos,LAO,145552.0
1762,1765,Laos,LAO,242702.0
1762,1766,Laos,LAO,120199.0
1762,1767,Laos,LAO,163949.0
1762,1768,Laos,LAO,124594.0
1762,1770,Laos,LAO,73980.0
