nodeID_from,nodeID_to,country_name,country_ISO3,weight
390,390,Chile,CHL,10564629.0
390,384,Chile,CHL,84674.0
390,385,Chile,CHL,116833.0
390,386,Chile,CHL,22707.0
390,387,Chile,CHL,22069.0
390,388,Chile,CHL,17328.0
390,389,Chile,CHL,27229.0
390,391,Chile,CHL,10981.0
390,392,Chile,CHL,57890.0
390,393,Chile,CHL,14577.0
390,394,Chile,CHL,13056.0
390,395,Chile,CHL,28976.0
390,396,Chile,CHL,16343.0
390,397,Chile,CHL,20460.0
390,398,Chile,CHL,122960.0
384,390,Chile,CHL,84674.0
384,384,Chile,CHL,2515779.0
384,385,Chile,CHL,59751.0
384,386,Chile,CHL,18236.0
384,387,Chile,CHL,21405.0
384,388,Chile,CHL,15918.0
384,389,Chile,CHL,17611.0
384,391,Chile,CHL,12810.0
384,392,Chile,CHL,105492.0
384,393,Chile,CHL,13725.0
384,394,Chile,CHL,14180.0
384,395,Chile,CHL,23424.0
384,396,Chile,CHL,13616.0
384,397,Chile,CHL,18563.0
384,398,Chile,CHL,160687.0
385,390,Chile,CHL,116833.0
385,384,Chile,CHL,59751.0
385,385,Chile,CHL,5651088.0
385,386,Chile,CHL,17565.0
385,387,Chile,CHL,19007.0
385,388,Chile,CHL,18038.0
385,389,Chile,CHL,37098.0
385,391,Chile,CHL,13120.0
385,392,Chile,CHL,31055.0
385,393,Chile,CHL,14404.0
385,394,Chile,CHL,13851.0
385,395,Chile,CHL,25259.0
385,396,Chile,CHL,15559.0
385,397,Chile,CHL,16209.0
385,398,Chile,CHL,92153.0
386,390,Chile,CHL,22707.0
386,384,Chile,CHL,18236.0
386,385,Chile,CHL,17565.0
386,386,Chile,CHL,956937.0
386,387,Chile,CHL,23455.0
386,388,Chile,CHL,14841.0
386,389,Chile,CHL,17914.0
386,391,Chile,CHL,13293.0
386,392,Chile,CHL,20938.0
386,393,Chile,CHL,14114.0
386,394,Chile,CHL,16118.0
386,395,Chile,CHL,27291.0
386,396,Chile,CHL,16183.0
386,397,Chile,CHL,48547.0
386,398,Chile,CHL,16643.0
387,390,Chile,CHL,22069.0
387,384,Chile,CHL,21405.0
387,385,Chile,CHL,19007.0
387,386,Chile,CHL,23455.0
387,387,Chile,CHL,80817.0
387,388,Chile,CHL,15714.0
387,389,Chile,CHL,26520.0
387,391,Chile,CHL,14659.0
387,392,Chile,CHL,22381.0
387,393,Chile,CHL,14952.0
387,394,Chile,CHL,17579.0
387,395,Chile,CHL,18114.0
387,396,Chile,CHL,20340.0
387,397,Chile,CHL,30330.0
387,398,Chile,CHL,18443.0
388,390,Chile,CHL,17328.0
388,384,Chile,CHL,15918.0
388,385,Chile,CHL,18038.0
388,386,Chile,CHL,14841.0
388,387,Chile,CHL,15714.0
388,388,Chile,CHL,1576960.0
388,389,Chile,CHL,24405.0
388,391,Chile,CHL,71655.0
388,392,Chile,CHL,14901.0
388,393,Chile,CHL,135732.0
388,394,Chile,CHL,41987.0
388,395,Chile,CHL,16664.0
388,396,Chile,CHL,40071.0
388,397,Chile,CHL,14920.0
388,398,Chile,CHL,12754.0
389,390,Chile,CHL,27229.0
389,384,Chile,CHL,17611.0
389,385,Chile,CHL,37098.0
389,386,Chile,CHL,17914.0
389,387,Chile,CHL,26520.0
389,388,Chile,CHL,24405.0
389,389,Chile,CHL,450466.0
389,391,Chile,CHL,21915.0
389,392,Chile,CHL,16072.0
389,393,Chile,CHL,20124.0
