nodeID,nodeLabel,latitude,longitude
1642,KAZ.10_1,53.08130264350018,64.553427651628
1643,KAZ.11_1,46.0620365150001,60.53404039222775
1644,KAZ.12_1,42.33616834650016,68.60464287615825
1645,KAZ.13_1,49.59487152150001,51.732554086376695
1646,KAZ.14_1,43.401596069500016,71.41176677661127
1647,KAZ.1_1,45.68098831250012,79.02620516270326
1648,KAZ.2_1,52.19890403750006,71.89224618636518
1649,KAZ.3_1,50.0074157710001,56.92306604744167
1650,KAZ.4_1,47.0301912810001,52.07099597420481
1651,KAZ.5_1,49.08199501100012,79.50520841779857
1652,KAZ.6_1,43.48335838350008,51.37313104400019
1653,KAZ.7_1,53.78163909950007,71.78414610081114
1654,KAZ.8_1,52.07769966200013,76.27588687496856
1655,KAZ.9_1,49.47874832200012,72.5841357698843
