nodeID,nodeLabel,latitude,longitude
1383,HU110,47.49117181900005,19.08389380198191
1384,HU120,47.55258156700006,19.43906763761544
1385,HU211,47.18165324900005,18.49784751521112
1386,HU212,47.48332699900007,18.16146603293386
1387,HU213,47.191527749000045,17.606708452240312
1388,HU221,47.69266722450007,17.299527119386454
1389,HU222,47.20081599900004,16.77986297795081
1390,HU223,46.59907299900004,16.85573204620875
1391,HU231,46.01157399900006,18.255094911735178
1392,HU232,46.53562949900007,17.639503665069903
1393,HU233,46.57258160250007,18.510977565656948
1394,HU311,48.10856873050005,20.856729343412603
1395,HU312,47.90440823050005,20.164662494731488
1396,HU313,47.97842929500004,19.435531860440605
1397,HU321,47.41518849900004,21.4505101016949
1398,HU322,47.11984749900006,20.42750716296394
1399,HU323,48.17006924900005,22.08087408465137
1400,HU331,46.497160749000045,19.37282692618396
1401,HU332,46.72746874900005,20.98044298434117
1402,HU333,46.53969024900008,20.25226511319782
