nodeID,nodeLabel,latitude,longitude
2941,TZA.10_1,-8.544070720999883,39.04691907864044
2942,TZA.11_1,-4.194646835499896,35.78174471195307
2943,TZA.12_1,-2.059449314999938,33.87733760965608
2944,TZA.13_1,-8.638633250499879,33.560093217292284
2945,TZA.14_1,-6.405714511499951,36.903717051025794
2946,TZA.15_1,-10.70652532549991,38.81959557180772
2947,TZA.16_1,-2.437605312499869,32.97333319934644
2948,TZA.17_1,-10.190477847999889,34.881405188341894
2949,TZA.18_1,-4.9769239419999565,39.76331065621708
2950,TZA.19_1,-5.245700359499921,39.76915784615316
2951,TZA.1_1,-3.37784790899994,36.73994561938539
2952,TZA.20_1,-6.618153094999912,38.28444938230717
2953,TZA.21_1,-8.40835285199995,31.14927216414556
2954,TZA.22_1,-11.10453033449994,34.84412424974309
2955,TZA.23_1,-3.749594806499914,32.56913388636589
2956,TZA.24_1,-2.799740790999948,33.97116948312781
2957,TZA.25_1,-5.091528177499953,34.80998263104553
2958,TZA.26_1,-4.401880979499964,33.727193864152724
2959,TZA.27_1,-5.441257715499944,38.00442970865157
2960,TZA.28_1,-5.957293748999945,39.29614790903598
2961,TZA.29_1,-6.075213908499933,39.3677422731323
2962,TZA.2_1,-6.831768273499961,39.24375943222472
2963,TZA.30_1,-6.102036714999969,39.22678947500015
2964,TZA.3_1,-5.702278136499871,35.68518155676816
2965,TZA.4_1,-3.646986841999876,32.011635351360006
2966,TZA.5_1,-7.389622211499955,34.7055426007539
2967,TZA.6_1,-2.6626031394999075,31.30908396187786
2968,TZA.7_1,-7.600267409499906,31.881483750292773
2969,TZA.8_1,-4.310946702499876,30.00524573757078
2970,TZA.9_1,-3.365718840999932,37.146826725294815
