nodeID,nodeLabel,latitude,longitude
2212,NO011,59.97921912400005,10.711160332758617
2213,NO012,60.07539524900005,11.192051107357695
2214,NO021,61.20217792050005,11.690709062207098
2215,NO022,61.20217792050005,9.422757309741607
2216,NO031,59.34291447350006,11.289368526671383
2217,NO032,60.31619739100006,8.987462543397974
2218,NO033,59.27062399500005,10.124790807152635
2219,NO034,59.491375954000034,8.612094377817122
2220,NO041,58.91069021600004,8.124640713440217
2221,NO042,58.63585646550004,7.0888567047947975
2222,NO043,59.02766650850006,6.173295611869243
2223,NO051,60.23664271000007,6.2844625369663865
2224,NO052,61.37166006250007,6.513727765591014
2225,NO053,62.79013852600008,7.9528947300174675
2226,NO060,63.75819584900003,11.081117372011708
2227,NO071,67.11750655250006,15.165826183974684
2228,NO072,69.29256091200006,19.136391935824072
2229,NO073,69.84491898150006,24.549490209650887
