nodeID,nodeLabel,latitude,longitude
19,AL011,41.657500676500064,20.25330485830915
20,AL012,41.390291999000056,19.62321626912189
21,AL013,42.160767626500046,20.29450864987893
22,AL014,41.78672117650007,19.82090287768738
23,AL015,42.20077874600005,19.724309503980678
24,AL021,40.89086074900004,20.209401088240583
25,AL022,41.16176624900004,19.68430755740247
26,AL031,40.78900699900004,20.02457434484553
27,AL032,40.74807499900004,19.615630269620794
28,AL033,40.12717914500007,20.252386012692643
29,AL034,40.52676074900006,20.67881971201256
30,AL035,40.08932126450006,19.857954824797893
