nodeID,nodeLabel,latitude,longitude
2613,SE110,59.54525271450007,18.28829258679157
2614,SE121,60.00045810450007,17.5411439594319
2615,SE122,59.09452574200006,16.55343768004993
2616,SE123,58.33722842500004,15.70833002186678
2617,SE124,59.52634799900005,14.97968802326466
2618,SE125,59.66325985450007,16.195345369619908
2619,SE211,57.62210230550005,14.569173872950063
2620,SE212,56.64196848800006,14.436826784591776
2621,SE213,57.352306430000056,16.089064433288613
2622,SE214,57.459978421000045,18.466698484394666
2623,SE221,56.21361111350007,15.225265165758689
2624,SE224,55.745106081000046,13.620939616336422
2625,SE231,57.05881499900005,12.877712137420982
2626,SE232,58.33722842500004,12.93555015620879
2627,SE311,59.95719390300008,13.340893110344666
2628,SE312,61.11416165500006,14.228943220439106
2629,SE313,61.31694436300006,16.358664347358406
2630,SE321,63.24121300500005,17.612109116026517
2631,SE322,63.30084695850008,14.202424497262948
2632,SE331,64.96112144150007,18.04730294834905
2633,SE332,66.95056971450006,19.97887599110087
