nodeID,nodeLabel,latitude,longitude
2117,NGA.10_1,6.366407394500044,6.47370137260768
2118,NGA.11_1,6.244135380000131,8.218247895285765
2119,NGA.12_1,7.336663008500182,6.101515977428058
2120,NGA.13_1,7.592169046500061,5.271099483538885
2121,NGA.14_1,6.030520916500109,7.574426227441035
2122,NGA.15_1,8.814917088500039,6.79092710570238
2123,NGA.16_1,10.128668308500067,11.059433255656282
2124,NGA.17_1,5.4103665350000085,7.265366750387427
2125,NGA.18_1,12.317695617500108,9.928977835000628
2126,NGA.19_1,10.851367474000083,6.650085723527596
2127,NGA.1_1,5.092901946500092,7.326664389807925
2128,NGA.20_1,11.95416784300005,9.01921452405644
2129,NGA.21_1,11.599821568500062,7.438051772911665
2130,NGA.22_1,12.256200313500074,4.451615034400304
2131,NGA.23_1,7.643115997500132,6.439038519956929
2132,NGA.24_1,8.397517680500044,4.480222085508698
2133,NGA.25_1,6.646392822000166,3.301709983683276
2134,NGA.26_1,9.01026678100007,8.317913289460368
2135,NGA.27_1,8.902217389000072,6.407142582629407
2136,NGA.28_1,7.240857363000146,3.2009746340494387
2137,NGA.29_1,7.579674958500135,5.936195301997593
2138,NGA.2_1,9.41321086900018,12.19754658036764
2139,NGA.30_1,7.30203747750005,4.342592800819042
2140,NGA.31_1,7.75292348950012,3.913618595046439
2141,NGA.32_1,9.57317066200011,8.940802188215443
2142,NGA.33_1,4.845384500000051,6.532314979610321
2143,NGA.34_1,13.181675435000074,4.898364107820335
2144,NGA.35_1,8.847725392000115,11.191073167636938
2145,NGA.36_1,12.764430712500172,10.659588632996524
2146,NGA.37_1,12.000327500000168,6.074080393223165
2147,NGA.3_1,4.990406990000082,7.790709743128114
2148,NGA.4_1,5.975571394000099,7.034249001413643
2149,NGA.5_1,9.89590835550004,10.46397470439855
2150,NGA.6_1,4.375279000000091,6.497361000000041
2151,NGA.7_1,6.748871565000115,8.004071540143006
2152,NGA.8_1,13.394739151000095,13.119093896600123
2153,NGA.9_1,5.888327838000123,8.00604883071859
