nodeID,nodeLabel,latitude,longitude
2528,RO111,46.82947899900003,22.15402803774217
2529,RO112,47.249243249000045,24.54635758309181
2530,RO113,46.94032179100003,23.697748123409205
2531,RO114,47.66298749900005,24.11139009870237
2532,RO115,47.77710749900007,22.94576174724741
2533,RO116,47.17111624900005,23.131824667070937
2534,RO121,45.94757495150006,23.536813967103527
2535,RO122,45.84160999900004,25.27685668578563
2536,RO123,45.92063299900005,26.033846054310388
2537,RO124,46.52304930300008,25.593521273788397
2538,RO125,46.57546379200005,24.60156025030426
2539,RO126,45.97009203600004,24.382030213027928
2540,RO211,46.326529800500055,26.83399223457609
2541,RO212,47.74688858900004,26.833028642138416
2542,RO213,47.07705174900005,27.369631488194663
2543,RO214,46.98702824900005,26.38024774325428
2544,RO215,47.53428149900003,25.80056847016876
2545,RO216,46.60393681900004,27.746505302431054
2546,RO221,45.09929449900005,27.6874772478633
2547,RO222,45.08445293250006,26.86781898776694
2548,RO223,44.23329224900005,28.16325411207269
2549,RO224,45.72574389300004,27.79759558983815
2550,RO225,45.042906501500056,28.837522493399945
2551,RO226,45.68659635500006,26.9971210472685
2552,RO311,44.93684566150006,24.824968317752344
2553,RO312,44.210660749000056,26.93273451788436
2554,RO313,44.86192048450005,25.52410816146004
2555,RO314,44.14600865950007,25.944029496244468
2556,RO315,44.64237974900007,27.14010629049529
2557,RO316,45.08445293250006,26.053175618079443
2558,RO317,44.05311149900007,25.175000791693137
2559,RO321,44.42674701600004,26.09480408402788
2560,RO322,44.479242853000045,26.2864305132034
2561,RO411,44.233870593000034,23.60648523411741
2562,RO412,44.911076749000046,23.345907856784144
2563,RO413,44.605475773500046,22.94703522078265
2564,RO414,44.26482962150004,24.471046254220266
2565,RO415,45.08608535950006,24.146321502750418
2566,RO421,46.30589769750006,21.83142945556831
2567,RO422,45.15059724900004,22.0652046844454
2568,RO423,45.82078524900007,22.856576852205965
2569,RO424,45.73149999900005,21.560651938132036
