nodeID,nodeLabel,latitude,longitude
2172,NL111,53.03220549900004,7.0225496900457465
2173,NL112,53.29498746450005,6.941312500664688
2174,NL113,53.22765284700006,6.556659109128663
2175,NL124,53.20723392000005,5.837202059525732
2176,NL125,52.909113999000056,5.529033417817844
2177,NL126,52.99040674900005,6.075339535470778
2178,NL131,52.95766799900005,6.622675984425476
2179,NL132,52.78694599900004,6.8636043593594005
2180,NL133,52.79497899900005,6.341340280526586
2181,NL211,52.64874099900004,6.106327138421072
2182,NL212,52.33707049900005,6.262035660252543
2183,NL213,52.32284585800005,6.709799609323698
2184,NL221,52.15247749900007,5.778065708330561
2185,NL224,51.88076774900006,5.353150620035648
2186,NL225,52.00316501200007,6.392712853554789
2187,NL226,51.92679499900007,5.897779436788323
2188,NL230,52.548553499000064,5.460220335227126
2189,NL310,52.07559352200005,5.178582762980789
2190,NL321,52.88285774900004,4.97606842717153
2191,NL323,52.47848049900003,4.664792060287748
2192,NL324,52.379740499000064,4.604356668602352
2193,NL325,52.47752218900004,4.793798490484164
2194,NL327,52.296358499000064,5.172846935847948
2195,NL328,52.68161474900006,4.710389856350182
2196,NL329,52.40993699900005,4.896592034741485
2197,NL332,52.07085999900005,4.382039616934214
2198,NL333,51.98436024900005,4.267599160486387
2199,NL337,52.198454749000064,4.54760814577929
2200,NL33A,51.85527224900008,4.832823493861568
2201,NL33B,51.99953649900007,4.719841494999061
2202,NL33C,51.82395174900006,4.268582620095415
2203,NL341,51.31127674900006,3.766245752176088
2204,NL342,51.58191943050005,3.989902196030191
2205,NL411,51.57479274900004,4.531371542602498
2206,NL412,51.61038439850006,5.031580679339955
2207,NL413,51.65203874900004,5.522756335479494
2208,NL414,51.38796449900005,5.487623972472076
2209,NL421,51.465723249000064,5.996056241318744
2210,NL422,51.20267499900004,5.867660417905784
2211,NL423,50.86252949900006,5.886873013058919
