nodeID,nodeLabel,latitude,longitude
301,BWA.10_1,-25.215188980999983,25.683358603976316
302,BWA.11_1,-21.01749896999993,27.51704011739445
303,BWA.12_1,-19.50430488549995,23.774536551043887
304,BWA.13_1,-21.977463721999925,27.845650241731907
305,BWA.14_1,-25.018335341499977,25.744275116546863
306,BWA.15_1,-25.5940351484999,25.435574438838177
307,BWA.1_1,-22.05202960999995,28.16395639393699
308,BWA.2_1,-18.396665572499927,24.71013661590021
309,BWA.3_1,-21.17188739699989,27.501422848859644
310,BWA.4_1,-24.60442924499992,25.92085563984792
311,BWA.5_1,-22.15611457749989,22.40000128886439
312,BWA.6_1,-24.607856749499945,24.730810583130506
313,BWA.7_1,-25.305025099999938,21.350924961299327
314,BWA.8_1,-24.12366008749996,26.416771806599627
315,BWA.9_1,-23.77964019749996,25.608867509796752
