nodeID,nodeLabel,latitude,longitude
2028,MRT.10_1,18.138750076500173,-15.904719762845868
2029,MRT.11_1,17.990756035000175,-12.140210106978714
2030,MRT.12_1,26.143939972000112,-7.673192774943671
2031,MRT.13_1,17.91029262500004,-14.32149408523756
2032,MRT.1_1,19.604980468000093,-13.249158821492024
2033,MRT.2_1,16.66313552900013,-12.45586750343442
2034,MRT.3_1,17.00963115650009,-13.671450957010062
2035,MRT.4_1,20.376805000000047,-16.055007166144833
2036,MRT.5_1,16.005902290000023,-13.055452045801273
2037,MRT.6_1,15.62360143650011,-11.901208974564025
2038,MRT.7_1,15.89643478350004,-6.960249150057032
2039,MRT.8_1,16.834930420500143,-9.231573004651658
2040,MRT.9_1,20.179666678500094,-15.04245740788441
