nodeID,nodeLabel,latitude,longitude
358,CH011,46.53600995200006,6.527887702745897
359,CH012,46.28969872850004,7.673088006498069
360,CH013,46.24941828900006,6.133893340146765
361,CH021,46.855075392500055,7.613693863762305
362,CH022,46.68393089250006,7.073093848723529
363,CH023,47.34410956000005,7.668699437743861
364,CH024,47.07609174900006,6.847783923437095
365,CH025,47.36728842350007,7.1783318817783766
366,CH031,47.56283874900004,7.594305613649185
367,CH032,47.47889149900004,7.7221351825998
368,CH033,47.360418999000046,8.153517577117729
369,CH040,47.47169324900005,8.640309485263135
370,CH051,47.046676749000056,9.047334157220742
371,CH052,47.73104149900004,8.5777496082315
372,CH053,47.33011959850006,9.279931274220464
373,CH054,47.28110284850004,9.362517688854584
374,CH055,47.23494849900004,9.171106419238535
375,CH056,46.69644838200003,9.619806207833449
376,CH057,47.46364624900005,9.042816668965925
377,CH061,47.048362749000034,8.20347198853008
378,CH062,46.70876874900006,8.609166429897744
379,CH063,47.048362749000034,8.72542646232694
380,CH064,46.91424874900005,8.261022719695173
381,CH065,46.91424874900005,8.43240625606212
382,CH066,47.205831249000056,8.481435873762251
383,CH070,46.31087974900007,8.801461380133873
