nodeID,nodeLabel,latitude,longitude
2971,UGA.10_1,0.6784340150000787,33.59147932329391
2972,UGA.11_1,0.5885635015001469,33.3183327781597
2973,UGA.12_1,-1.2398620234999385,30.010828846917004
2974,UGA.13_1,0.569635510500035,30.261286719369643
2975,UGA.14_1,1.87062049000005,33.1763674342766
2976,UGA.15_1,-0.368432863499919,32.26285526133138
2977,UGA.16_1,0.3251174995000951,32.56459584817141
2978,UGA.17_1,1.1306959980000215,33.21806215350159
2979,UGA.18_1,0.3698379995000493,30.73935467822382
2980,UGA.19_1,-0.755428999499884,29.802151988743777
2981,UGA.1_1,3.3826910000001646,31.80354667890036
2982,UGA.20_1,1.2740799790001065,34.72934375668196
2983,UGA.21_1,0.0123850010000978,29.772799114795987
2984,UGA.22_1,1.9588630200001087,33.79269525220933
2985,UGA.23_1,1.0868519545000763,32.89502003819179
2986,UGA.24_1,0.7440790245000528,31.349209570929705
2987,UGA.25_1,0.7626460200000622,31.985931295436057
2988,UGA.26_1,-1.1560469869999397,29.73779401762743
2989,UGA.27_1,3.278545975500066,32.90200355101706
2990,UGA.28_1,3.5074610715000745,34.13864953597978
2991,UGA.29_1,1.316269993500157,34.11437467733134
2992,UGA.2_1,2.3835040335000883,32.67495518189368
2993,UGA.30_1,0.592540502500043,31.145077326096256
2994,UGA.32_1,-0.2533339994999437,33.20796841292949
2995,UGA.33_1,1.9967360495001003,32.887743629148744
2996,UGA.34_1,0.7260845010000594,32.6458301377816
2997,UGA.35_1,-0.0027229999999178,31.610806642978886
2998,UGA.36_1,1.7898400345001164,31.424625842271745
2999,UGA.37_1,0.4531940005000479,33.34104892555277
3000,UGA.38_1,0.7929129900000476,34.335099578368855
3001,UGA.39_1,-0.9416950039999108,31.204439959529928
3002,UGA.3_1,3.011873483500125,30.9115199385812
3003,UGA.40_1,2.140738486500169,34.25806338381156
3004,UGA.41_1,3.198007464000142,31.518480903533582
3005,UGA.42_1,0.1144790020001096,32.17696646509561
3006,UGA.43_1,0.3488435010001183,32.12730325465623
3007,UGA.44_1,0.3516469905001145,33.03330511580515
3008,UGA.45_1,1.9163488205001329,34.62940174823326
3009,UGA.46_1,1.0364984865001643,32.48473815011148
3010,UGA.47_1,2.4834560155001384,31.501674193752088
3011,UGA.48_1,-0.8159069719999081,30.067139904647934
3012,UGA.49_1,2.6670330760000525,33.471909332785245
3013,UGA.4_1,0.2124240025001427,33.90010614667813
3014,UGA.50_1,1.0220525270000849,33.92304238180596
3015,UGA.51_1,-0.303017004999873,31.202201733579003
3016,UGA.52_1,-0.709633975499969,29.865567705049504
3017,UGA.53_1,0.1879759955001532,31.11200874375044
3018,UGA.54_1,1.1851325040001086,34.36355355949899
3019,UGA.55_1,1.6285744905001138,33.3609364004879
3020,UGA.56_1,0.8294904830001144,33.80975721415713
3021,UGA.57_1,0.3907494995001173,32.36600074602545
3022,UGA.58_1,3.4723544115000493,31.321191417707997
3023,UGA.5_1,0.6708455085001219,29.981878280323084
3024,UGA.6_1,-0.3078524919999097,30.302213983761916
3025,UGA.7_1,0.3616160010001579,34.04179595939881
3026,UGA.8_1,2.9300529960001143,32.34529939780961
3027,UGA.9_1,1.4001969700001098,31.40368384074781
