nodeID,nodeLabel,latitude,longitude
1015,EL301,38.01211099900004,23.803169129519123
1016,EL302,37.99667424900005,23.657656371486496
1017,EL303,38.01423674900005,23.74402301451989
1018,EL304,37.88582349900005,23.74641271270333
1019,EL305,38.03252184450005,23.910903176519877
1020,EL306,38.07703909450007,23.41846921629359
1021,EL307,36.25453578250006,22.978460482724344
1022,EL411,39.13077616050006,26.31787375738565
1023,EL412,37.68108212000007,26.781415396396817
1024,EL413,38.34984364500005,26.06317783931947
1025,EL421,36.19121309300007,27.891969476373344
1026,EL422,37.01166274600004,25.18817297396351
1027,EL431,35.195438249000034,25.150250216080728
1028,EL432,35.10152631200006,25.844991357101105
1029,EL433,35.264890749000045,24.568819596845103
1030,EL434,35.42512097650004,23.92078072122673
1031,EL511,41.08518974900005,26.04503577229316
1032,EL512,41.09606899900004,24.88223406802934
1033,EL513,41.12765924900006,25.48885953218376
1034,EL514,41.280819749000045,24.19511486064832
1035,EL515,40.955829716500034,24.392667481043222
1036,EL521,40.51152519900003,22.35229126983246
1037,EL522,40.672915499000055,23.145489101695333
1038,EL523,41.06315374900007,22.78673436354154
1039,EL524,40.885385990500055,22.19198702788817
1040,EL525,40.23849089500007,22.366664023213907
1041,EL526,41.17242974900003,23.47845791277523
1042,EL527,40.46677089100004,23.467029734089063
1043,EL531,40.23849089500007,21.63621227878093
1044,EL532,40.436893499000064,21.1297266001396
1045,EL533,40.77617824900005,21.407779479988967
1046,EL541,39.22472774900004,20.935814050203614
1047,EL542,39.49005267000007,20.40009141118862
1048,EL543,39.82297074900006,20.83722941374549
1049,EL611,39.38664174900006,21.719829812111968
1050,EL612,39.72749224900005,22.41127737737957
1051,EL613,39.25703692200005,22.83431086166188
1052,EL621,37.21891776550007,21.01075851106085
1053,EL622,39.671114129000046,19.76955098392545
1054,EL623,38.31968475400007,20.581456121500054
1055,EL624,38.73659402100006,20.67568732248561
1056,EL631,38.74181890250006,21.27858441014268
1057,EL632,37.98401649900004,21.968326873954467
1058,EL633,37.72696763150006,21.63312163187326
1059,EL641,38.42874639750005,23.07627602444564
1060,EL642,38.62670360850007,23.62460559833339
1061,EL643,38.976182237000046,21.730382135652903
1062,EL644,38.93139829000006,22.411158203967933
1063,EL645,38.65844213450004,22.19838461570169
1064,EL651,37.46960450600005,22.683896370513665
1065,EL652,37.89537299900008,22.72451247634148
1066,EL653,37.14757609150004,22.26121284010461
