nodeID,nodeLabel,latitude,longitude
868,DK011,55.63826907300006,12.621623191360005
869,DK012,55.66802458400008,12.413787392737238
870,DK013,55.86689783300008,12.263081798830353
871,DK014,55.17427630700007,14.871788588060411
872,DK021,55.54889990550004,12.121747975666423
873,DK022,55.259929646000046,11.77574296429632
874,DK031,55.20308907100005,10.386232081528089
875,DK032,55.28095848350006,9.077765586888932
876,DK041,56.10216718950005,8.777186316930568
877,DK042,56.10216718950005,9.94085892988366
878,DK050,57.01515034400006,9.438518507434903
