nodeID,nodeLabel,latitude,longitude
127,BDI.10_1,-2.3706941599999425,30.041580913238512
128,BDI.11_1,-4.241840362999909,30.03855235821224
129,BDI.12_1,-3.1844195124998578,29.677408954571774
130,BDI.13_1,-2.95356202149992,30.39307028716775
131,BDI.14_1,-3.68210148849991,29.695437523080045
132,BDI.15_1,-2.866692542999885,29.692199864598145
133,BDI.16_1,-3.985018491999909,30.027868328824283
134,BDI.17_1,-3.5333449834999726,30.17442331726384
135,BDI.1_1,-3.0656365149999374,29.40750553228775
136,BDI.2_1,-3.3326089384999023,29.33920512150951
137,BDI.3_1,-3.691784977499936,29.35563867224257
138,BDI.4_1,-3.8158529999999473,29.378103426156517
139,BDI.5_1,-3.234055518999924,30.5247880935917
140,BDI.6_1,-2.9378199569998458,29.209326699346192
141,BDI.7_1,-3.257987974999935,29.902431897259504
142,BDI.8_1,-3.044348477999904,30.00288482496287
143,BDI.9_1,-3.117236970999897,29.691337512960835
