nodeID,nodeLabel,latitude,longitude
1142,FI193,62.50899636600005,25.498832302186443
1143,FI194,62.69063431500004,23.088847293216745
1144,FI195,62.969376114000056,21.792340711513063
1145,FI196,61.68905210950007,22.087089345709643
1146,FI197,61.64787669350008,23.754066879134868
1147,FI1B1,60.38510597000004,24.81824758749116
1148,FI1C1,60.46615897000004,22.50995281650817
1149,FI1C2,60.90990374900005,24.1701023010656
1150,FI1C3,61.15149895750005,25.74959365258929
1151,FI1C4,60.88753084400005,26.778760544796526
1152,FI1C5,61.44226799900005,28.89033145340088
1153,FI1D1,61.89697105400006,27.9536513570213
1154,FI1D2,63.207305720500045,27.46576339621643
1155,FI1D3,62.77562395000007,30.09645198440796
1156,FI1D5,63.57109490650007,24.20788867440895
1157,FI1D7,67.83412101150006,26.51912867098352
1158,FI1D8,64.64286486850006,28.6936083020064
1159,FI1D9,65.00007188850006,26.3548145489396
1160,FI200,60.15990803550005,20.126877900756757
