nodeID,nodeLabel,latitude,longitude
241,BGD.1.1_1,22.07667350700004,90.24265203408822
242,BGD.1.2_1,22.945266724000103,90.09449136044547
243,BGD.1.3_1,22.65899187300008,90.6467378377492
244,BGD.1.4_1,22.669173241000152,90.2131360464812
245,BGD.1.5_1,22.36902809150007,90.4482679643324
246,BGD.1.6_1,22.47107410400008,90.06025710658407
247,BGD.2.10_1,22.93074321700004,91.01393819011804
248,BGD.2.11_1,23.105024338500044,92.18959433399992
249,BGD.2.7_1,23.043125153000062,91.50883864842118
250,BGD.2.8_1,23.50021516050009,92.04998586276425
251,BGD.2.9_1,22.70458316900013,90.83952368063557
