nodeID,nodeLabel,latitude,longitude
2677,SLV.10_1,13.94096469850018,-89.20535449775946
2678,SLV.11_1,13.652730466000094,-88.70327562679736
2679,SLV.12_1,14.123550415500093,-89.62637462771735
2680,SLV.13_1,13.612499237500089,-89.81555486521532
2681,SLV.14_1,13.49473953250012,-88.48854215765655
2682,SLV.1_1,13.963206768000134,-89.87008887004677
2683,SLV.2_1,13.888715267000038,-88.96467577098069
2684,SLV.3_1,14.184102058500144,-89.21781264885475
2685,SLV.4_1,13.681378364500093,-88.96477432047072
2686,SLV.5_1,13.665703296500055,-89.2471032592801
2687,SLV.6_1,13.536678792000032,-89.08915590740497
2688,SLV.7_1,13.732846260000088,-87.88448400065923
2689,SLV.8_1,13.9202651975001,-88.1284068147778
2690,SLV.9_1,13.847733498000082,-88.30920056492947
