nodeID,nodeLabel,latitude,longitude
1800,LBY.10_1,32.69939613350007,12.006174961567163
1801,LBY.11_1,32.5155200960001,12.62900762818496
1802,LBY.12_1,31.82075786650003,20.414014578702496
1803,LBY.13_1,31.954548000000106,22.60208672033152
1804,LBY.14_1,26.026681900500108,10.455887895421078
1805,LBY.15_1,31.4144773485001,14.525814555707932
1806,LBY.16_1,24.524420738000146,15.270611343672057
1807,LBY.17_1,30.414067268500105,10.763288839642383
1808,LBY.18_1,27.008126258500084,15.012777981843932
1809,LBY.19_1,29.96815978900011,16.91599962489005
1810,LBY.1_1,30.134935409000065,23.859977951492787
1811,LBY.20_1,32.63043786300014,13.406366762793226
1812,LBY.21_1,26.35802250000006,12.781228905531108
1813,LBY.22_1,27.883765023000137,12.98389123363508
1814,LBY.2_1,32.03273866850003,21.879040369417478
1815,LBY.3_1,30.253477096000097,13.229772113906256
1816,LBY.4_1,32.52658653250009,13.011722412367336
1817,LBY.5_1,27.78107722450005,17.475343852470722
1818,LBY.6_1,23.25698852550013,22.00506039410328
1819,LBY.7_1,31.918816566000142,21.31439860082861
1820,LBY.8_1,32.39613350000013,14.051032021091247
1821,LBY.9_1,29.106515005000148,20.902789178851656
